track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,playlist_id,playlist_name,genre,duration_ms,num_artists,duration_mins,album_name,predicted_genre_id,predicted_genre,predicted_genre_proba,genre_chill_opm_proba,genre_happy_opm_proba,genre_hugot_opm_proba,genre_sad_opm_proba
26KmBmsMNMkN048pYcUCFq,Bayle,007MmXwT1HwcXwuyROgNJb,Fred Engay,0pDbYGA3liSU9WNmIz6l71,266467.0,2021-03-26,48,0.632,0.385,0.0,-11.322,1.0,0.026,0.0203,0.0751,0.0874,0.525,97.486,42URGw4uEXPk0IcR8bC6Fi,OPM Chill Songs 2021 ☕,opm,,,,,0,chill_opm,0.6682443139991278,0.6682443139991278,0.07035959478642406,0.07720204181308156,0.1841940494013664
2WUhR1SraSy0SVIQKohJb6,Hanggang Sa Huli,3g7vYcdDXnqnDKYFwqXBJP,SB19,4JlsfnNH8MCDXR0ypy1zcm,254469.0,2020-07-31,56,0.539,0.5529999999999999,2.0,-4.338,1.0,0.0276,0.7020000000000001,0.0,0.205,0.192,132.045,42URGw4uEXPk0IcR8bC6Fi,OPM Chill Songs 2021 ☕,opm,,,,,3,sad_opm,0.6300305560599285,0.18472155233706478,0.011933720543132796,0.1733141710598738,0.6300305560599285
5Hm2MJQ4ECvQmH5QWCMQrR,Paraluman,1DlYnIiliftt6R21Y5NOW2,Adie,1WPqdSZcLnQQFhCGK3kJk6,312320.0,2021-03-26,78,0.519,0.246,5.0,-13.85,1.0,0.0396,0.774,2.35e-06,0.0946,0.108,90.121,42URGw4uEXPk0IcR8bC6Fi,OPM Chill Songs 2021 ☕,opm,,,,,3,sad_opm,0.42662811071792683,0.4126612547701658,0.01989883852330811,0.14081179598859936,0.42662811071792683
1CZJ2yA160WXmUI32Rf1aF,Patawarin,007MmXwT1HwcXwuyROgNJb,Fred Engay,30BhqO8fDaKw7T7yIK43vz,237997.0,2021-08-06,48,0.3289999999999999,0.259,2.0,-10.284,1.0,0.0367,0.908,1.09e-05,0.192,0.111,104.377,42URGw4uEXPk0IcR8bC6Fi,OPM Chill Songs 2021 ☕,opm,,,,,3,sad_opm,0.7319291707263599,0.09392447422693348,0.04678810065220158,0.12735825439450474,0.7319291707263599
1EeIw9TihLUAWjMFlcSZjS,Tadhana,2Ev7vtPI38BE2kQvwmH4ce,Arthur Miguel,5hBkRglR7Kix18WR7ImcCj,181565.0,2020-11-05,53,0.61,0.141,7.0,-14.952,1.0,0.0326,0.845,0.0,0.122,0.243,86.568,42URGw4uEXPk0IcR8bC6Fi,OPM Chill Songs 2021 ☕,opm,,,,,3,sad_opm,0.5143788368494252,0.3536023366611603,0.045669139139727394,0.08634968734968734,0.5143788368494252
6z3dSc7GH9ULQSydtXTLhN,Georgia,7Eo5is0dnw3kmMXMlz9fgt,Jay Celada,5wKYHu7E5HCUuYMCzYHPXB,235709.0,2019,0,0.348,0.211,1.0,-16.774,1.0,0.0338,0.914,9.55e-06,0.124,0.24,163.05200000000002,42URGw4uEXPk0IcR8bC6Fi,OPM Chill Songs 2021 ☕,opm,,,,,3,sad_opm,0.5990881232874866,0.2136883311429642,0.12145194888126712,0.06577159668828186,0.5990881232874866
0sNZsYY8LSCCM4tC2y0zR1,Binhi,7uDdl5V5AETSFY7K3muu22,Arthur Nery,3H8htbv4nP3HIjpOCbxm67,216774.0,2019-10-25,71,0.545,0.309,5.0,-10.235,1.0,0.0313,0.961,0.000733,0.1889999999999999,0.2319999999999999,123.767,42URGw4uEXPk0IcR8bC6Fi,OPM Chill Songs 2021 ☕,opm,,,,,0,chill_opm,0.4529162603452505,0.4529162603452505,0.03292850633034405,0.08022893000581846,0.43392630331858695
21cJuFtQwNsrKbqBMOeEL6,Ditso,19POcrtA9EM2Bvlgf19VPu,Brian Pepito,0e4hO8tyuxg7iLoAW4eakJ,220503.0,2020-07-07,38,0.84,0.221,1.0,-16.406,0.0,0.0918,0.507,1.84e-05,0.11,0.401,123.0,42URGw4uEXPk0IcR8bC6Fi,OPM Chill Songs 2021 ☕,opm,,,,,0,chill_opm,0.7680978835978833,0.7680978835978833,0.08774867724867723,0.037431216931216926,0.10672222222222218
6OvnXcO0CIRq4qzTl0NVEn,Landian,007MmXwT1HwcXwuyROgNJb,Fred Engay,7llghkvSHH6XoQ7UUQDhPQ,231666.0,2021-06-20,48,0.654,0.693,4.0,-7.425,0.0,0.0711,0.1889999999999999,0.0,0.2269999999999999,0.4539999999999999,114.954,42URGw4uEXPk0IcR8bC6Fi,OPM Chill Songs 2021 ☕,opm,,,,,0,chill_opm,0.537029475454641,0.537029475454641,0.2831006096920004,0.03767386383545324,0.14219605101790525
7I8DzFkeonK2fLE1nIlQsA,MB,5SBxvZ1dsYr3OMMHCy0Yy7,DRO,53r3IBu9xQx7wIEYIshyQE,220645.0,2021-03-22,42,0.895,0.19,11.0,-16.058,1.0,0.062,0.5589999999999999,0.043,0.0904,0.49,124.045,42URGw4uEXPk0IcR8bC6Fi,OPM Chill Songs 2021 ☕,opm,,,,,0,chill_opm,0.7482724867724866,0.7482724867724866,0.12053968253968247,0.037161375661375666,0.094026455026455
5GDdaqsPVmkF2NTCPUTWNY,Teka Lang,6nrxik1s5QPX6CfiqeOoNd,Anna Aquino,1xgOE7DC0DR9Xb71826ibM,217669.0,2020-12-04,37,0.635,0.743,1.0,-5.959,0.0,0.0379,0.0153,6.29e-05,0.35,0.483,90.025,42URGw4uEXPk0IcR8bC6Fi,OPM Chill Songs 2021 ☕,opm,,,,,0,chill_opm,0.5262117044921735,0.5262117044921735,0.30283747217197127,0.02196101547501554,0.14898980786083957
6KfGuMyhHwuQtMSBvQ02pI,Paubaya,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,10rSYwOZH2D4t1J3iu70Jz,282490.0,2020-10-23,62,0.373,0.245,5.0,-12.45,1.0,0.0354,0.7659999999999999,0.000365,0.0768,0.174,127.067,42URGw4uEXPk0IcR8bC6Fi,OPM Chill Songs 2021 ☕,opm,,,,,3,sad_opm,0.4796596759562206,0.31446303740395803,0.022781997674038365,0.18309528896578303,0.4796596759562206
6OPVhRnnN4WuMWMGchljnp,Siete - Acoustic Version,2MhhosdKm5i6IlL4rPdDUt,Jaywalkers,4hUUKTr9IX9fowIQ9wG68h,274922.0,2019-11-08,39,0.684,0.268,7.0,-5.625,1.0,0.0312,0.873,0.0,0.0918,0.3339999999999999,130.047,42URGw4uEXPk0IcR8bC6Fi,OPM Chill Songs 2021 ☕,opm,,,,,3,sad_opm,0.6596640070169482,0.10730338397985453,0.0527025012025012,0.18033010780069597,0.6596640070169482
64vIs3QieeCKFZ77yTXvhV,High,4wdD4hOZM4Aj6Ud0YYr6w4,The Speaks,66i7VsYk4nCTBG0w3zuDAv,270293.0,2005-01-01,52,0.487,0.5489999999999999,2.0,-9.115,1.0,0.0279999999999999,0.0991,0.0,0.295,0.268,171.891,42URGw4uEXPk0IcR8bC6Fi,OPM Chill Songs 2021 ☕,opm,,,,,0,chill_opm,0.5775141578095497,0.5775141578095497,0.024745073152742946,0.12657162884301013,0.271169140194697
0V8U7JE0UuOfxM04IEjAjM,Unti-Unti,6nrxik1s5QPX6CfiqeOoNd,Anna Aquino,7g8XL6fIVivUnrasZGFTve,234859.0,2020-01-24,40,0.5529999999999999,0.196,9.0,-14.085,1.0,0.0339,0.8420000000000001,0.0,0.243,0.143,80.491,42URGw4uEXPk0IcR8bC6Fi,OPM Chill Songs 2021 ☕,opm,,,,,3,sad_opm,0.628265605031892,0.2620856005768643,0.018875651470709295,0.0907731429205345,0.628265605031892
3s4CkzVz6sJwcbfdgB5KKH,Baka Naman,30oKqHz5GhsIxjjomHMYrT,Hikohidrio,3TAmMbi0lt31YWJhVFIVtj,323948.0,2020-03-24,37,0.425,0.1119999999999999,9.0,-12.59,1.0,0.0344,0.889,0.000106,0.0946,0.241,122.47,42URGw4uEXPk0IcR8bC6Fi,OPM Chill Songs 2021 ☕,opm,,,,,3,sad_opm,0.7236159858659859,0.18565663965663953,0.04420562770562771,0.04652174677174677,0.7236159858659859
6KawczP7xc6xQRIpOqvpey,Tilaluha,3g7vYcdDXnqnDKYFwqXBJP,SB19,4JlsfnNH8MCDXR0ypy1zcm,237428.0,2020-07-31,51,0.4629999999999999,0.456,0.0,-6.846,0.0,0.0279,0.826,0.000102,0.144,0.218,139.736,42URGw4uEXPk0IcR8bC6Fi,OPM Chill Songs 2021 ☕,opm,,,,,3,sad_opm,0.576210440830959,0.19411551899197366,0.041471676179479104,0.18820236399758836,0.576210440830959
2X5AFygz5SDYlXagyPw8kX,Binibini,67IN4cLJ7798gUapyZlmac,Zack Tabudlo,0oJLtle44OSumLZj1WDEf0,221538.0,2021-03-26,73,0.642,0.374,5.0,-10.606,1.0,0.032,0.423,1.54e-06,0.435,0.0979,129.863,42URGw4uEXPk0IcR8bC6Fi,OPM Chill Songs 2021 ☕,opm,,,,,3,sad_opm,0.5753237815824024,0.31310835588421804,0.020206166757890897,0.09136169577548889,0.5753237815824024
3kb7ReTd6zyMENiL5WU30j,Stranger Now,4sKYcezEK11EMLONEhInb0,Marion Talavera,5SA0GFx1h3s0goizmFD0xj,201663.0,2020-04-10,42,0.603,0.196,6.0,-14.843,1.0,0.0443,0.94,1.25e-06,0.0916,0.16,119.529,42URGw4uEXPk0IcR8bC6Fi,OPM Chill Songs 2021 ☕,opm,,,,,3,sad_opm,0.7064928193499619,0.2062724867724866,0.04122297808012094,0.04601171579743008,0.7064928193499619
0g3rWzhOBmZYxc9PZZ43cE,"My Sun, My Moon and My Stars",6VB7upHoX43QeYjS4zOFed,Skyforce,5Kh4nC6oUtX4uWb8eEe2bI,220346.0,2019-06-28,36,0.516,0.465,2.0,-8.046,1.0,0.0282,0.5920000000000001,0.00941,0.1159999999999999,0.62,158.21,42URGw4uEXPk0IcR8bC6Fi,OPM Chill Songs 2021 ☕,opm,,,,,0,chill_opm,0.5933578284032122,0.5933578284032122,0.06467135912330571,0.09277542841947733,0.24919538405400482
1bMQjt7tQipEUXpeLSPOVK,Sueno,2b9sNBOKOO52limWBKI84i,Kayl Garcia,3yvS9uAjheB3cuYUmgLI5N,257067.0,2020-05-08,42,0.4,0.263,5.0,-13.476,0.0,0.0301,0.795,0.00212,0.196,0.209,139.47799999999998,42URGw4uEXPk0IcR8bC6Fi,OPM Chill Songs 2021 ☕,opm,,,,,3,sad_opm,0.4333411354924368,0.4054507948842923,0.026969722899712386,0.13423834672355825,0.4333411354924368
1Nbk5KLwE9heKwDv9nLiGR,Dampi,4hzm4bewHyX7vQe7hUSB3N,Milya,5NnkjT3iA3ZjBxkwVwGJCN,266553.0,2020-05-01,38,0.4529999999999999,0.238,0.0,-11.2,1.0,0.0341,0.8240000000000001,0.0,0.172,0.173,117.705,42URGw4uEXPk0IcR8bC6Fi,OPM Chill Songs 2021 ☕,opm,,,,,3,sad_opm,0.5653514600241698,0.21121932028545717,0.03854102130534363,0.18488819838502904,0.5653514600241698
2OX3d9KqxJlci46te0KQIX,Tenement,2MhhosdKm5i6IlL4rPdDUt,Jaywalkers,1NKxIc6By75HE6SgruTrhS,303500.0,2020-01-23,37,0.644,0.3339999999999999,4.0,-9.755,1.0,0.0288,0.248,2.63e-06,0.111,0.3339999999999999,124.077,42URGw4uEXPk0IcR8bC6Fi,OPM Chill Songs 2021 ☕,opm,,,,,0,chill_opm,0.565800073564779,0.565800073564779,0.06590699714229124,0.03707580001697649,0.33121712927595276
251IcrNhZRQvjdhirQu5aK,Spaces,639kduoUmDR7ISY0QF6WlX,Martti Franca,0MK49w75uMnyZprgRyhKTA,281827.0,2018-10-10,48,0.621,0.153,6.0,-11.655,1.0,0.0334,0.812,6.88e-06,0.128,0.2689999999999999,115.115,42URGw4uEXPk0IcR8bC6Fi,OPM Chill Songs 2021 ☕,opm,,,,,3,sad_opm,0.652796405853311,0.2355255666470499,0.034911375164572093,0.07676665233506663,0.652796405853311
1dcNEEtODRVZEevQ20Cgmy,Nangangamba,67IN4cLJ7798gUapyZlmac,Zack Tabudlo,4kHntHygZZcKMRXGE2k1Fw,210354.0,2020-08-07,75,0.62,0.547,1.0,-6.772,1.0,0.0248,0.1119999999999999,0.0,0.19,0.208,98.032,42URGw4uEXPk0IcR8bC6Fi,OPM Chill Songs 2021 ☕,opm,,,,,0,chill_opm,0.7705410912392945,0.7705410912392945,0.02869034079216659,0.040423960579049754,0.16034460738948894
0mYdp1s4tdMvJtiFuX1gRT,Paraluman,4N9XMzF4fPBDnbYVniN6Tp,Kyle Raphael,4fDJlU29J3bpT8BYRN1mHO,281447.0,2021-02-19,46,0.564,0.2,5.0,-14.4,1.0,0.174,0.515,5.27e-05,0.0797,0.2,119.983,42URGw4uEXPk0IcR8bC6Fi,OPM Chill Songs 2021 ☕,opm,,,,,0,chill_opm,0.6080734721213846,0.6080734721213846,0.040941919191919196,0.13537113222359898,0.2156134764630969
2zDCJxQALaKymrn3LdBFd0,Leaves (feat. Young K),4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,7dHiEp08IO7Qs5ZYR3WZkl,311276.0,2021-05-28,58,0.3979999999999999,0.281,6.0,-9.41,1.0,0.0322,0.621,0.0,0.0797,0.163,110.982,42URGw4uEXPk0IcR8bC6Fi,OPM Chill Songs 2021 ☕,opm,,,,,3,sad_opm,0.5729102779364013,0.2796970662697774,0.0037784455974964686,0.1436142101963247,0.5729102779364013
7rrVN7f83kwaz2sGxoFnJY,Christmas in Our Hearts,1EHAbA1GMYOfkh9ds9eNfS,Jose Mari Chan,3WPwRhJqWbl9lkv8DDq8jh,207000.0,1990,67,0.57,0.292,5.0,-14.408,1.0,0.0293,0.841,0.0,0.1369999999999999,0.3989999999999999,72.53399999999999,42URGw4uEXPk0IcR8bC6Fi,OPM Chill Songs 2021 ☕,opm,,,,,0,chill_opm,0.4214268355197147,0.4214268355197147,0.028483870561269945,0.13246763968745387,0.4176216542315613
4NZJUFjccdGUfRb7z7Igbd,Sana Ngayong Pasko,4nGp682WMiKS4X217kPw8C,Silent Sanctuary,6U7a8fDOMpjaz5K7Y1TbLz,214127.0,2020-11-06,56,0.6779999999999999,0.387,2.0,-9.891,1.0,0.0295,0.667,0.0,0.186,0.369,127.069,42URGw4uEXPk0IcR8bC6Fi,OPM Chill Songs 2021 ☕,opm,,,,,3,sad_opm,0.4689148939694132,0.4252062194673385,0.014652571351280104,0.091226315211968,0.4689148939694132
5jNf3ZWdc0YTKO6RRjWgCa,Don't Know What To Say (Don't Know What To Do),5uRUbTUQysRUR7PUy7pimM,Ric Segreto,6mywCLiVupfiCnEVMPGx4m,165400.0,1982-05-03,0,0.6729999999999999,0.365,2.0,-15.372,1.0,0.0451,0.584,0.0,0.12,0.297,135.447,37i9dQZF1DX6i41Du3v1cr,OPM: Hits of the '80s,opm,,,,,0,chill_opm,0.5407401356111033,0.5407401356111033,0.04723569023569025,0.1633374334745302,0.2486867406786761
65NtFVhZ8jsd58eSyhWBCt,Even If,37MhCWJuuVFFYa71Sj3Mpj,Jam Morales,6xDza6MC82rEU7KQOFEwJZ,214426.0,2004-08-15,0,0.248,0.402,8.0,-10.539,1.0,0.0444,0.78,0.0,0.132,0.33,78.402,37i9dQZF1DX6i41Du3v1cr,OPM: Hits of the '80s,opm,,,,,0,chill_opm,0.41024576583940103,0.41024576583940103,0.028282563938622687,0.16804476341012445,0.39342690681185183
1lH8xVtAOJForYn7YndSi6,When I Met You,4RA4PC3WHM9OHZLExirTcU,APO Hiking Society,1m309xEWmjtcCYRIp3oIf4,257760.0,1991,43,0.552,0.3289999999999999,10.0,-13.281,1.0,0.0467,0.528,0.0,0.125,0.467,71.296,37i9dQZF1DX6i41Du3v1cr,OPM: Hits of the '80s,opm,,,,,0,chill_opm,0.6509369318192845,0.6509369318192845,0.023765147500441616,0.16327614636438165,0.16202177431589188
4J1rEfe7g1c21Vdws5TVqf,Say you'll never go,0vkER0y96fNRbGEs6wLZxR,Neocolours,2ALaTYtugUEqgA2vumyipf,316840.0,2008,0,0.487,0.341,0.0,-15.429,1.0,0.0295,0.421,9.9e-05,0.109,0.153,139.745,37i9dQZF1DX6i41Du3v1cr,OPM: Hits of the '80s,opm,,,,,0,chill_opm,0.3923950523346083,0.3923950523346083,0.008368260635587368,0.3697064981459744,0.22953018888382984
0ZBMEBspCgQXwIOs2OTVMt,Be my lady,4LTJwj8UNLy3ApvH7XUiiq,Martin Nievera,6327YjqmkTfvaOGxQn7J3F,217653.0,2010-05-14,0,0.3,0.601,10.0,-4.621,1.0,0.0362,0.79,1.11e-05,0.147,0.138,141.359,37i9dQZF1DX6i41Du3v1cr,OPM: Hits of the '80s,opm,,,,,3,sad_opm,0.49165792033245403,0.24314666987185987,0.03252898191258772,0.23266642788309844,0.49165792033245403
5bwpqsZMioXseT1GQYKji3,Each day with you,4LTJwj8UNLy3ApvH7XUiiq,Martin Nievera,6327YjqmkTfvaOGxQn7J3F,248146.0,2010-05-14,0,0.406,0.644,5.0,-5.534,1.0,0.0302,0.633,0.0,0.437,0.319,73.251,37i9dQZF1DX6i41Du3v1cr,OPM: Hits of the '80s,opm,,,,,0,chill_opm,0.5356517525908967,0.5356517525908967,0.018066106916637428,0.14987707175640302,0.29640506873606287
4i1ZPNiIn3Dq01mSbzDNWo,Farewell,2tOIdpZFzB2c52UdHnj5LW,Raymond Lauchengco,51AoFjKK0TE0EFbVWHf3wo,212400.0,2009-06-03,0,0.3279999999999999,0.407,9.0,-11.584,1.0,0.0321,0.934,0.0132,0.186,0.373,120.609,37i9dQZF1DX6i41Du3v1cr,OPM: Hits of the '80s,opm,,,,,0,chill_opm,0.4312168292811026,0.4312168292811026,0.0444573436033654,0.1611032658599182,0.3632225612556138
3z1F9AGR1n5eJNuf9mLqUk,So It's You,2tOIdpZFzB2c52UdHnj5LW,Raymond Lauchengco,51AoFjKK0TE0EFbVWHf3wo,204546.0,2009-06-03,0,0.284,0.326,0.0,-10.372,0.0,0.031,0.7390000000000001,2.18e-05,0.142,0.149,127.498,37i9dQZF1DX6i41Du3v1cr,OPM: Hits of the '80s,opm,,,,,3,sad_opm,0.6004706592420778,0.22254240367289352,0.013795377876658096,0.16319155920837086,0.6004706592420778
2sE5HWuxrKXd6RxZztDOKk,Million Miles Away,37Aki1DpJUPf8i3vcMhU6L,Joey Albert,531zlNr1jtDx3SLZtTVmFa,222840.0,1995,46,0.3279999999999999,0.2189999999999999,10.0,-16.154,1.0,0.0319,0.821,0.00147,0.0883,0.1159999999999999,131.07,37i9dQZF1DX6i41Du3v1cr,OPM: Hits of the '80s,opm,,,,,3,sad_opm,0.5583550487698854,0.2524455011303134,0.036675158039258964,0.15252429206054238,0.5583550487698854
6saDfIMqnMO9Ak9halFKt2,Bakit Ngayon Ka Lang,1vlz5PDUCNuZJeuJoufQkN,Ogie Alcasid,1lKYmSG1IqM2eQgZiitp6B,293066.0,2010-06-18,0,0.326,0.6509999999999999,7.0,-5.695,1.0,0.0331,0.698,0.0,0.345,0.286,124.914,37i9dQZF1DX6i41Du3v1cr,OPM: Hits of the '80s,opm,,,,,3,sad_opm,0.45355926809094627,0.3316057355082176,0.01508675802415584,0.19974823837668038,0.45355926809094627
5vfGqnptHubGbHGSx90Rqt,Ikaw ang Lahat sa Akin,4LTJwj8UNLy3ApvH7XUiiq,Martin Nievera,1prmgrFq0E4QjwKxtXuEo7,297160.0,2010-05-14,0,0.381,0.28,4.0,-16.453,1.0,0.0381,0.292,0.0,0.0724,0.148,68.507,37i9dQZF1DX6i41Du3v1cr,OPM: Hits of the '80s,opm,,,,,0,chill_opm,0.38876879358738203,0.38876879358738203,0.008704239471566204,0.35997284052521994,0.24255412641583188
1QwkFyD9YftG3B8LFw2VEI,Urong-Sulong,3wNylAjJX1PiCpMKx8Lrfp,Regine Velasquez,2ovdoqpf7h4JdRpLYetI0X,207440.0,2009-04-02,0,0.823,0.77,9.0,-5.834,1.0,0.0428,0.38,2.69e-06,0.0769,0.915,130.276,37i9dQZF1DX6i41Du3v1cr,OPM: Hits of the '80s,opm,,,,,1,happy_opm,0.527348133078974,0.3771194957598098,0.527348133078974,0.03421945576365387,0.061312915397562194
0aAP3QNa1eU1vzFVSspopV,Di na natuto,0RHiqaoRCsFLPeEuj3OQz4,Gary Valenciano,4YWdGXJgesYrvjhY3ahQCJ,333533.0,2010-05-14,0,0.423,0.145,2.0,-20.64,1.0,0.0322,0.959,0.0653,0.118,0.192,58.492,37i9dQZF1DX6i41Du3v1cr,OPM: Hits of the '80s,opm,,,,,3,sad_opm,0.4532649118253163,0.40012178878952337,0.042118316213374044,0.10449498317178654,0.4532649118253163
4hESXIf3X4bmzlcYEl5Tek,Mahal Kita Walang Iba - 1998 Digital Remaster;,1vlz5PDUCNuZJeuJoufQkN,Ogie Alcasid,2c9HiYqc7BhGCnfCYrkhd9,290520.0,2007-01-31,41,0.337,0.369,11.0,-7.67,1.0,0.0288,0.915,0.0575,0.72,0.134,144.852,37i9dQZF1DX6i41Du3v1cr,OPM: Hits of the '80s,opm,,,,,3,sad_opm,0.45717629397348325,0.30110181540427466,0.05273920510330605,0.1889826855189358,0.45717629397348325
6D0jUtPlkJmxWVkpTDnvPG,Ang pag-ibig kong ito,4KYUuOPDT1JxLuJbcyWtky,Leah Navarro,08CG5ecQJa39MlxoPvTBSD,197266.0,2010-08-19,0,0.361,0.409,10.0,-10.031,1.0,0.0276,0.851,6.21e-06,0.142,0.273,76.789,37i9dQZF1DX6i41Du3v1cr,OPM: Hits of the '80s,opm,,,,,3,sad_opm,0.4149832074721423,0.40542788510980554,0.030620054530782207,0.14896885288726996,0.4149832074721423
1gjeEs08U4ezd5zQnIAM5O,You Made Me Live Again,5TPgIpkudntBzKKPbeBysO,Janet Basco,27yT1SfQFABP05zlhBo4IR,226493.0,2013,38,0.4639999999999999,0.306,2.0,-10.251,1.0,0.0283,0.741,0.00202,0.13,0.298,64.617,37i9dQZF1DX6i41Du3v1cr,OPM: Hits of the '80s,opm,,,,,3,sad_opm,0.4616804537353074,0.38469364392114647,0.01665018724674943,0.13697571509679696,0.4616804537353074
50YNn5yyFlGDZGrzBWzX6i,I need you back,2tOIdpZFzB2c52UdHnj5LW,Raymond Lauchengco,2ALaTYtugUEqgA2vumyipf,216840.0,2008,0,0.455,0.251,2.0,-15.237,0.0,0.0314,0.622,0.00041,0.0924,0.225,124.776,37i9dQZF1DX6i41Du3v1cr,OPM: Hits of the '80s,opm,,,,,0,chill_opm,0.45541332279158375,0.45541332279158375,0.02410006518008541,0.25155917733184546,0.26892743469648567
0yoA7hF2PGUbVcZMnAsq8Y,Can Find No Reason,3epr0J9hOWkk57Fs08hwPf,LOUIE HEREDIA,1M3HLZcmRQkap2zZCpi3vn,193413.0,2013-02-14,0,0.385,0.436,9.0,-11.465,1.0,0.0418,0.795,9.52e-06,0.353,0.1889999999999999,145.007,37i9dQZF1DX6i41Du3v1cr,OPM: Hits of the '80s,opm,,,,,0,chill_opm,0.445765588203178,0.445765588203178,0.019260281723696357,0.1625539853631675,0.3724201447099583
2OMcWttJDLVdcSTX7HJcET,Loving You,5uRUbTUQysRUR7PUy7pimM,Ric Segreto,5vWf3HwSq5s4qdcYenmlxR,247000.0,2009-06-03,0,0.435,0.3389999999999999,2.0,-15.449000000000002,1.0,0.0516,0.5660000000000001,9.3e-05,0.344,0.2319999999999999,138.558,37i9dQZF1DX6i41Du3v1cr,OPM: Hits of the '80s,opm,,,,,0,chill_opm,0.4602261929579003,0.4602261929579003,0.03153929900271364,0.24254271721954657,0.26569179081983957
0sTLcOmbCaqFvEEE75BdKl,Boy,7rZSNFWcYQe82CrZsEdgNN,Timmy Cruz,4pk4Tf0LBugWBUZRkih5TK,271173.0,2009-07-08,0,0.2019999999999999,0.452,5.0,-7.189,1.0,0.0292,0.437,0.0,0.178,0.178,186.357,37i9dQZF1DX6i41Du3v1cr,OPM: Hits of the '80s,opm,,,,,0,chill_opm,0.3845304579242287,0.3845304579242287,0.04959659147757033,0.18277239113418195,0.38310055946401883
6c36OR3oI1LClhqDnJd8p9,Kahit Na,5E5sr7RkHU6tdxk5G8zF4A,Zsa Zsa Padilla,4fp62kPWNWlZgY8V9tuEW0,265000.0,2009-03-18,0,0.195,0.395,5.0,-9.387,0.0,0.0325,0.821,9.1e-06,0.2239999999999999,0.152,171.86700000000002,37i9dQZF1DX6i41Du3v1cr,OPM: Hits of the '80s,opm,,,,,3,sad_opm,0.5925711862574895,0.2518850507511817,0.023126344537072217,0.13241741845425653,0.5925711862574895
3ky6Sfc0fH6SIbRcuZDqCm,Isang Lahi,3wNylAjJX1PiCpMKx8Lrfp,Regine Velasquez,07qDI2Xo8Dr9SBho7QVYWw,244946.0,2012-10-12,0,0.255,0.416,10.0,-11.049,1.0,0.0357,0.895,0.000557,0.106,0.391,141.626,37i9dQZF1DX6i41Du3v1cr,OPM: Hits of the '80s,opm,,,,,3,sad_opm,0.43301490188988995,0.35582115995640107,0.050567348413370204,0.16059658974033886,0.43301490188988995
1QFg1gXLAgQeNu0FhAO8lg,Never Ever Say Goodbye,5HlAsdRigFvxwPkNn4vSWz,Nonoy Zuniga,4inO96wsupIkGXJfABO48g,246733.0,2009-02-04,0,0.28,0.237,0.0,-10.468,1.0,0.0309,0.954,0.0105,0.2019999999999999,0.181,161.434,37i9dQZF1DX6i41Du3v1cr,OPM: Hits of the '80s,opm,,,,,3,sad_opm,0.6077864671692668,0.2229571395046518,0.04565560292702651,0.12360079039905449,0.6077864671692668
21I9ZQ0EXYPtN4KqKBCzPU,Babaero,05QLUMCFhUj7MAtXVPsvPR,Randy Santiago,0xpCsmJjFYnt7ADjXWVVrZ,324120.0,2009-02-04,0,0.7859999999999999,0.728,10.0,-8.235,1.0,0.0337,0.2269999999999999,0.000133,0.0934,0.728,128.812,37i9dQZF1DX6i41Du3v1cr,OPM: Hits of the '80s,opm,,,,,0,chill_opm,0.5457546765405011,0.5457546765405011,0.37343867686611243,0.04030287234707046,0.04050377424631579
0HGvOXPko67WddcZaRQxNk,Ikaw Lamang,5E5sr7RkHU6tdxk5G8zF4A,Zsa Zsa Padilla,1KK4zf8CDKjGrbZLnvqGYr,236773.0,2009-11-17,0,0.23,0.272,7.0,-14.489,1.0,0.0311,0.782,0.0002529999999999,0.129,0.208,149.71200000000002,37i9dQZF1DX6i41Du3v1cr,OPM: Hits of the '80s,opm,,,,,3,sad_opm,0.48792761534372514,0.3005059317077218,0.019110191219623218,0.19245626172892974,0.48792761534372514
2F9TAFmvylXDoX2wY99a8d,Sinasamba Kita,5xWPJKDLLSDaz7K7tSMTFu,REY VALERA,6BEXdwV58nDvPXB1fEltLH,201626.0,2011-10-27,0,0.286,0.495,3.0,-6.55,1.0,0.0325,0.3339999999999999,0.00359,0.17,0.2019999999999999,141.18,37i9dQZF1DX6i41Du3v1cr,OPM: Hits of the '80s,opm,,,,,0,chill_opm,0.47917383076847986,0.47917383076847986,0.021038749139365008,0.24028487418169636,0.25950254591045846
6E6VmXSDW0dPMPX1GAK5pD,I Need Your Love,1q4uuNTA8D9Vz7d4YuWYhc,Lou Bonnevie,26IAqhs3TpEVgELZBMzSaU,338626.0,1992,33,0.579,0.285,2.0,-14.173,1.0,0.0312,0.642,0.0,0.6970000000000001,0.335,120.839,37i9dQZF1DX6i41Du3v1cr,OPM: Hits of the '80s,opm,,,,,0,chill_opm,0.5140638828884696,0.5140638828884696,0.038440001980816006,0.12040326504990852,0.32709285008080596
