track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,playlist_id,playlist_name,genre,num_artists,duration_mins,predicted_genre_id,predicted_genre,predicted_genre_proba,genre_alternative_rock_proba,genre_pop_proba,genre_sad_opm_proba
17tcPIrHqmEbyBJOFHFozK,Don't Know What To Say (Don't Know What To Do),5uRUbTUQysRUR7PUy7pimM,Ric Segreto,0EtACqQ3jZOa98hnbRx1Nb,,1982-05-03,0,0.673,0.365,2,-15.372,1,0.0451,0.584,0.0,0.12,0.297,135.447,165400,7z8RUxwjKBMSEuLc65i3MF,chill OPM & old songs,chill_opm,1.0,2.756666666666667,2,sad_opm,0.716941773891449,0.1574248969554901,0.1256333738565445,0.716941773891449
1C3wg8sCIPqpNQx0wAL4DC,The Way You Look at Me,4U78sK2D3zASSB6oSR38GQ,Christian Bautista,0qEwvzXNVsPFK7eftFej7Q,,2004-03-25,61,0.485,0.29,1,-8.444,1,0.0321,0.817,0.0,0.111,0.333,134.168,207786,7z8RUxwjKBMSEuLc65i3MF,chill OPM & old songs,chill_opm,1.0,3.4631,2,sad_opm,0.7994294166564941,0.09447839111089706,0.10609215497970581,0.7994294166564941
2mKDNKSgMZbzqe0bonMC4W,Out of My League (Acoustic Version),0AvtzKTYleNqdJXoZasQWG,Stephen Speaks,0FI6mZWz2VFdHiB1N0SaFv,,2003-04-22,0,0.457,0.488,9,-7.727,1,0.0302,0.339,1.88e-05,0.156,0.493,157.943,246238,7z8RUxwjKBMSEuLc65i3MF,chill OPM & old songs,chill_opm,1.0,4.1039666666666665,2,sad_opm,0.6317350268363953,0.15670590102672577,0.21155905723571777,0.6317350268363953
4FdQYoWFym37QDQ2GkEHi1,It Might Be You - Theme from Everyday I Love You,1t2caVgyabZrVDAlmMGraV,Michael Pangilinan,0obyXODEHnssLgwFovpusL,,2015-10-21,16,0.541,0.435,6,-7.404,1,0.0242,0.314,3.28e-06,0.114,0.242,95.023,252969,7z8RUxwjKBMSEuLc65i3MF,chill OPM & old songs,chill_opm,1.0,4.21615,2,sad_opm,0.4514554440975189,0.3580428659915924,0.19050167500972748,0.4514554440975189
4sYpTI5RPkhX2OWfrmjNl3,Tell Me Where It Hurts,5elcNQkZ6FCZA3grSOMngY,MYMP,5ak2XNLAZyBKcUuvtZImhZ,,2005,66,0.506,0.533,7,-7.955,1,0.0628,0.695,0.0,0.0956,0.432,179.516,253013,7z8RUxwjKBMSEuLc65i3MF,chill OPM & old songs,chill_opm,1.0,4.2168833333333335,1,pop,0.5177871584892273,0.16355349123477936,0.5177871584892273,0.31865930557250977
6ZXCB6jR3kRtWPDHCKplZd,"Ako'y Sa'yo , Ika'y Akin Lamang",5yVM85m9yNcHO6o0vaaVxW,Daniel Padilla,0Zbnh0qJGEq5qpVu30VSEe,,2012-05-27,8,0.697,0.222,9,-12.803,1,0.0369,0.871,6.42e-06,0.0954,0.272,143.91,312062,7z8RUxwjKBMSEuLc65i3MF,chill OPM & old songs,chill_opm,1.0,5.201033333333333,2,sad_opm,0.7521497011184692,0.11120494455099106,0.1366453468799591,0.7521497011184692
4qo16c55htVlZLi0cWxoHN,Ngiti,6GbCVaJ6iTA0OnZaOiDpl0,Ronnie Liang,2i2WCgsO9pUvxKkFEL1T1P,,2007-01-01,0,0.574,0.456,1,-8.899,1,0.0266,0.4,0.0,0.128,0.409,77.954,212840,7z8RUxwjKBMSEuLc65i3MF,chill OPM & old songs,chill_opm,1.0,3.547333333333333,2,sad_opm,0.5871644020080566,0.2294861525297165,0.18334946036338806,0.5871644020080566
23YKjuTD2esIoc2ICqTLxZ,Alipin,2TnJoEY5ctCfKaCwosowyY,Shamrock,2gk2n4QVbkF6xEExoTKV4m,,2005-01-01,1,0.731,0.189,7,-10.918,1,0.0329,0.768,0.0,0.0884,0.379,78.1,263546,7z8RUxwjKBMSEuLc65i3MF,chill OPM & old songs,chill_opm,1.0,4.392433333333333,2,sad_opm,0.7116331458091736,0.13407790660858154,0.1542889028787613,0.7116331458091736
3l9OCOG3Vt6c2lxeMyGSIY,One Last Cry,6k0IBR0lU42s2GYpNX7kA9,Brian McKnight,2LftuOQxTIDRfHYOGaCJJG,,1992-06-23,62,0.356,0.125,6,-13.8,1,0.03,0.909,0.000316,0.131,0.105,109.771,295357,7z8RUxwjKBMSEuLc65i3MF,chill OPM & old songs,chill_opm,1.0,4.922616666666666,2,sad_opm,0.7142943739891052,0.12876972556114197,0.156935915350914,0.7142943739891052
1ycpU8beNm9bXKvy7s25Jl,Gitara,2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,0SudJuJEQweUzqF3hzeRGx,,2005-01-01,1,0.768,0.312,7,-8.268,1,0.034,0.865,1.09e-05,0.0963,0.633,113.469,242826,7z8RUxwjKBMSEuLc65i3MF,chill OPM & old songs,chill_opm,1.0,4.0471,0,alternative_rock,0.37831419706344604,0.37831419706344604,0.3272858262062073,0.29440000653266907
6XmskR1cMfgys1W7dExmgi,With a Smile (feat. Kelly Badon),"['6ZgBJRjJsK1iOJGKGZxEUv', '32pTJUDIqu5vvX5McsyU26']","['South Border', 'Kelly Badon']",7tfDmiKEApFiZmT5MzIN1o,,2005-11-15,62,0.523,0.534,6,-8.942,1,0.0296,0.479,3.01e-05,0.111,0.508,75.988,264413,7z8RUxwjKBMSEuLc65i3MF,chill OPM & old songs,chill_opm,2.0,4.406883333333333,2,sad_opm,0.40818801522254944,0.2445966750383377,0.3472152650356293,0.40818801522254944
135ggzbjOogZ75IQ0LQi8r,Ang Huling El Bimbo,7374lH6kwx9uQATYQ9H3Cp,Eraserheads,6JbcJM51TZIX8nkjns3M4U,,1995-12-21,67,0.524,0.503,6,-11.79,1,0.0245,0.184,0.0,0.264,0.436,89.497,447333,7z8RUxwjKBMSEuLc65i3MF,chill OPM & old songs,chill_opm,1.0,7.45555,0,alternative_rock,0.4385981559753418,0.4385981559753418,0.20690566301345825,0.35449618101119995
1tJDzsQQoaZdBy5SPeyPsm,Especially For You,5elcNQkZ6FCZA3grSOMngY,MYMP,6szygdDziSYH4cyRJS0jVA,,2005,62,0.701,0.417,5,-8.943,1,0.0504,0.474,0.0,0.173,0.752,162.985,223013,7z8RUxwjKBMSEuLc65i3MF,chill OPM & old songs,chill_opm,1.0,3.7168833333333335,1,pop,0.5381456017494202,0.17068663239479065,0.5381456017494202,0.2911677658557892
5i1KGKG4g6EBkPEhsT49F7,More Than Words,40JlNF1w2OiSOyj1nC4y0I,Joseph Vincent,1aN0OBwcpDjrggdgGSi6Jv,,2017-01-27,50,0.677,0.133,6,-9.675,1,0.0323,0.868,0.0,0.122,0.223,96.993,224458,7z8RUxwjKBMSEuLc65i3MF,chill OPM & old songs,chill_opm,1.0,3.7409666666666666,2,sad_opm,0.6238182187080383,0.14059904217720032,0.23558272421360016,0.6238182187080383
0pIcavpnI5CfkwyHztuBlb,Power of Two,5elcNQkZ6FCZA3grSOMngY,MYMP,2bLoVowyZNosgVxjwylK4m,,2011-01-01,0,0.783,0.302,0,-8.646,1,0.0447,0.77,0.0,0.104,0.697,111.878,309498,7z8RUxwjKBMSEuLc65i3MF,chill OPM & old songs,chill_opm,1.0,5.1583,1,pop,0.5479851365089417,0.26498961448669434,0.5479851365089417,0.18702523410320282
37LNThlFJaNmi9SeLrv8H6,Moment Of Truth,043r4OwwUAYREkBLK5jAiV,FM Static,2yuA6JcakppoD7xbiJmOix,,2006-01-01,63,0.654,0.469,1,-6.141,1,0.0308,0.627,0.0,0.119,0.698,144.117,226253,7z8RUxwjKBMSEuLc65i3MF,chill OPM & old songs,chill_opm,1.0,3.770883333333333,1,pop,0.5076315402984619,0.2568768560886383,0.5076315402984619,0.23549161851406097
5W1v9jC51rDMKevEjqgKZ4,Jopay,7lIVjtsgz0y1oRQFBAVNzq,Mayonnaise,2TVD825YxuC58o0M6sOgxK,,2019-11-21,62,0.348,0.78,6,-6.425,1,0.0314,0.00032,0.00812,0.0959,0.301,137.619,270594,7z8RUxwjKBMSEuLc65i3MF,chill OPM & old songs,chill_opm,1.0,4.5099,0,alternative_rock,0.7512126564979553,0.7512126564979553,0.11613091826438904,0.13265638053417206
6N1cU1xqRBvlXyxg5sn5kp,Maybe This Time,6CcUcpjf1L8JEXQ2MByOo7,Rustic Rousers,0rqviKp5LCI47sAbTSTgpy,,2014-04-22,48,0.714,0.325,0,-12.518,1,0.0279,0.24,0.0,0.0852,0.197,133.981,199493,7z8RUxwjKBMSEuLc65i3MF,chill OPM & old songs,chill_opm,1.0,3.324883333333333,2,sad_opm,0.7018681168556213,0.16954419016838074,0.12858767807483673,0.7018681168556213
3rWBerJZHd5IvS6o3dQEk7,Dream Girl,3Je8tRazTtqZxGkbeJDGL8,Kolohe Kai,3m89meycBx0T7hYBhj2kkq,,2009-09-25,61,0.595,0.507,0,-7.152,1,0.0363,0.27,0.0,0.0376,0.707,134.189,229586,7z8RUxwjKBMSEuLc65i3MF,chill OPM & old songs,chill_opm,1.0,3.826433333333333,1,pop,0.6061316728591919,0.20585788786411285,0.6061316728591919,0.18801045417785645
0BcWTp4eJXr0z4917PmGQn,Say You Love Me,5elcNQkZ6FCZA3grSOMngY,MYMP,6szygdDziSYH4cyRJS0jVA,,2005,44,0.823,0.408,0,-8.564,1,0.0457,0.745,0.0,0.114,0.442,96.651,266013,7z8RUxwjKBMSEuLc65i3MF,chill OPM & old songs,chill_opm,1.0,4.43355,1,pop,0.6549593210220337,0.179798424243927,0.6549593210220337,0.1652422845363617
3OnAwD7nI2Y6yx1lurFNzz,Crazy For You,5elcNQkZ6FCZA3grSOMngY,MYMP,3s1khGalH2s1KQFAYHpz37,,2006,55,0.398,0.326,9,-12.327,1,0.0308,0.615,0.000568,0.106,0.338,173.52,276040,7z8RUxwjKBMSEuLc65i3MF,chill OPM & old songs,chill_opm,1.0,4.600666666666666,2,sad_opm,0.5688698291778564,0.1941952407360077,0.23693495988845825,0.5688698291778564
6lzIABwQGhMa3Xbspb098s,Angels Brought Me Here,5PjekOABtfU2Kwo0AHVmci,Guy Sebastian,5e055E2MQy4SspHknPO3Km,,2003-12-08,57,0.546,0.406,7,-6.578,1,0.0283,0.132,0.0,0.101,0.239,130.011,239306,7z8RUxwjKBMSEuLc65i3MF,chill OPM & old songs,chill_opm,1.0,3.9884333333333335,2,sad_opm,0.6260385513305664,0.20480121672153473,0.16916024684906006,0.6260385513305664
2Lys7ZWbIbZUNeAvy8wAu2,Forevermore,2C9n4tQgNLhHPhSCmdsQnk,David Archuleta,6D8RhW0T27LWuHVRc3MxCf,,2012,40,0.461,0.402,3,-9.77,1,0.0252,0.688,2.01e-05,0.116,0.239,79.905,286986,7z8RUxwjKBMSEuLc65i3MF,chill OPM & old songs,chill_opm,1.0,4.7831,2,sad_opm,0.6028541326522827,0.2639574110507965,0.13318845629692078,0.6028541326522827
5sp2ZYNA1EwmC6CA3CGxiq,When You Say Nothing at All (Live in Nashville),2qNrJcE9LjzPdiXbrjkqFa,Music Travel Love,6nX90rs53KthZ7qEqSUrQP,,2019-08-02,61,0.717,0.397,8,-8.614,1,0.0269,0.743,0.0,0.112,0.48,94.072,215850,7z8RUxwjKBMSEuLc65i3MF,chill OPM & old songs,chill_opm,1.0,3.5975,2,sad_opm,0.5317832231521606,0.24148689210414886,0.2267298549413681,0.5317832231521606
6pCyRqhnf9kJnqxhJ1L9sl,I'll Always Love You,2XKBOnP3qXHP2FpzKplAYh,Michael Johnson,1DxnK2IpTzpxiDWLZ1xNdK,,1979-01-01,54,0.498,0.0618,9,-20.215,1,0.0299,0.889,9.09e-05,0.109,0.172,96.818,231706,7z8RUxwjKBMSEuLc65i3MF,chill OPM & old songs,chill_opm,1.0,3.8617666666666666,2,sad_opm,0.7617997527122498,0.11775211244821548,0.12044814974069595,0.7617997527122498
4mzP5mHkRvGxdhdGdAH7EJ,Give Me Your Forever,67IN4cLJ7798gUapyZlmac,Zack Tabudlo,7IW9irtFutjRET02MjOjdW,,2021-10-15,76,0.627,0.363,8,-8.127,1,0.0291,0.279,0.0,0.0928,0.301,99.905,244800,7z8RUxwjKBMSEuLc65i3MF,chill OPM & old songs,chill_opm,1.0,4.08,2,sad_opm,0.6397373676300049,0.20389603078365326,0.15636663138866425,0.6397373676300049
5meq0hLEyVqeq0ieTq3EUY,Huwag Mong Pahulain,67IN4cLJ7798gUapyZlmac,Zack Tabudlo,7IW9irtFutjRET02MjOjdW,,2021-10-15,46,0.736,0.34,2,-8.477,1,0.032,0.565,0.000367,0.0911,0.354,131.882,203636,7z8RUxwjKBMSEuLc65i3MF,chill OPM & old songs,chill_opm,1.0,3.393933333333333,2,sad_opm,0.7066574692726135,0.1553078591823578,0.13803470134735107,0.7066574692726135
1cx2NcSnJYdr3kvHWmX7fF,"That's What Friends Are For (with Elton John, Gladys Knight & Stevie Wonder)","['2JSjCHK79gdaiPWdKiNUNp', '3PhoLpVuITZKcymswpck5b', '2aXiJJHJei5BmCykxI37y0', '7guDJrEfX3qb6FEbdPA5qi']","['Dionne Warwick', 'Elton John', 'Gladys Knight', 'Stevie Wonder']",3C20zCOVCXIb9xr0Z6wcCG,,2014-03-03,38,0.683,0.284,0,-15.207,0,0.0314,0.333,0.0,0.0608,0.205,120.25,257359,7z8RUxwjKBMSEuLc65i3MF,chill OPM & old songs,chill_opm,4.0,4.289316666666667,2,sad_opm,0.6809481382369995,0.16330018639564514,0.15575172007083893,0.6809481382369995
0SNGe4xksgp7CGnY5kMXOJ,Every Breath You Take,5NGO30tJxFlKixkPSgXcFE,The Police,0CTCk1eshEadFqZ4NBfe9N,,2017-10-27,67,0.822,0.478,1,-8.746,1,0.0343,0.559,0.0073,0.0813,0.722,117.394,251573,7z8RUxwjKBMSEuLc65i3MF,chill OPM & old songs,chill_opm,1.0,4.1928833333333335,1,pop,0.4943711757659912,0.28197354078292847,0.4943711757659912,0.22365525364875793
0aW5JH6RnfTv5cGvPS3cca,Without You,4xXCRXOfQKQ2gjWxNhNzYW,Air Supply,3tbuKVVtZTGT7iwZo60sN3,,1991-07-19,67,0.371,0.509,5,-6.426,1,0.0302,0.123,0.000964,0.381,0.291,128.618,272626,7z8RUxwjKBMSEuLc65i3MF,chill OPM & old songs,chill_opm,1.0,4.5437666666666665,2,sad_opm,0.5048345327377319,0.2727183401584625,0.22244715690612793,0.5048345327377319
6MfVSA5iKBPHzo6RGARjL0,Lost In Love,4xXCRXOfQKQ2gjWxNhNzYW,Air Supply,3fB2z5YtmKvSCu77Z3nTnW,,1980-02-25,69,0.583,0.316,7,-19.292,1,0.0315,0.425,5.67e-05,0.11,0.436,114.362,233866,7z8RUxwjKBMSEuLc65i3MF,chill OPM & old songs,chill_opm,1.0,3.8977666666666666,2,sad_opm,0.576214075088501,0.17833928763866425,0.24544665217399597,0.576214075088501
3FDAd5vW4P7xe1GBNOLyfD,The One That You Love,4xXCRXOfQKQ2gjWxNhNzYW,Air Supply,1aEMnQLoZHDjibEDcisTMJ,,1981,63,0.396,0.479,5,-8.072,1,0.0268,0.728,9.51e-06,0.102,0.184,109.973,259000,7z8RUxwjKBMSEuLc65i3MF,chill OPM & old songs,chill_opm,1.0,4.316666666666666,2,sad_opm,0.6536515951156616,0.1779339760541916,0.1684143841266632,0.6536515951156616
6gAhuDvn8Ef6P710UMze9W,Lonely Is the Night,4xXCRXOfQKQ2gjWxNhNzYW,Air Supply,5aH4HCsNua1doApLj5cb8J,,1986-02-01,64,0.565,0.412,7,-14.092,1,0.0242,0.298,6.91e-06,0.206,0.351,83.19,249066,7z8RUxwjKBMSEuLc65i3MF,chill OPM & old songs,chill_opm,1.0,4.1511,2,sad_opm,0.47010183334350586,0.36610114574432373,0.1637970209121704,0.47010183334350586
28dAkHMn5LZI85O1UxIu6C,Two Less Lonely People In the World,4xXCRXOfQKQ2gjWxNhNzYW,Air Supply,5PXeBHFjvr8EykHfFxJMje,,2003-05-29,57,0.392,0.464,4,-8.647,1,0.039,0.753,0.0,0.286,0.239,149.902,238773,7z8RUxwjKBMSEuLc65i3MF,chill OPM & old songs,chill_opm,1.0,3.97955,2,sad_opm,0.6700968742370605,0.11405707895755768,0.21584603190422058,0.6700968742370605
1CCGBDcSx58GfzAVYA5pAW,I Can Wait Forever,4xXCRXOfQKQ2gjWxNhNzYW,Air Supply,1szGVsmiZJRyOAGOVk0mCY,,2014-06-24,57,0.461,0.563,5,-6.128,1,0.0262,0.0147,2.21e-06,0.14,0.198,75.733,309146,7z8RUxwjKBMSEuLc65i3MF,chill OPM & old songs,chill_opm,1.0,5.152433333333334,0,alternative_rock,0.6706509590148926,0.6706509590148926,0.15228351950645447,0.17706553637981415
6t3AWR3OsMKJGLc5ti1FoM,Just as I Am,4xXCRXOfQKQ2gjWxNhNzYW,Air Supply,5PXeBHFjvr8EykHfFxJMje,,2003-05-29,46,0.412,0.53,2,-6.912,1,0.0249,0.219,0.0,0.121,0.551,76.262,283000,7z8RUxwjKBMSEuLc65i3MF,chill OPM & old songs,chill_opm,1.0,4.716666666666667,2,sad_opm,0.4080110788345337,0.367371529340744,0.2246173471212387,0.4080110788345337
3PP9n2LaJwOWB7l7FErmWt,(They Long To Be) Close To You,"['1eEfMU2AhEo7XnKgL7c304', '0MvSBMGRQJY3mRwIbJsqF1']","['Carpenters', 'Royal Philharmonic Orchestra']",4NjqLEe5Rz11HB9aK5VLc2,,2018-12-07,46,0.542,0.312,8,-8.895,1,0.0269,0.787,1.79e-05,0.338,0.309,88.989,220706,7z8RUxwjKBMSEuLc65i3MF,chill OPM & old songs,chill_opm,2.0,3.678433333333333,2,sad_opm,0.7123558521270752,0.13369406759738922,0.1539500653743744,0.7123558521270752
5ylU2GruSTLu4R9iJMIYmb,Top Of The World,"['1eEfMU2AhEo7XnKgL7c304', '0MvSBMGRQJY3mRwIbJsqF1']","['Carpenters', 'Royal Philharmonic Orchestra']",4NjqLEe5Rz11HB9aK5VLc2,,2018-12-07,45,0.425,0.644,10,-6.054,1,0.0577,0.446,0.0,0.115,0.714,186.427,179120,7z8RUxwjKBMSEuLc65i3MF,chill OPM & old songs,chill_opm,2.0,2.985333333333333,1,pop,0.6128063797950745,0.21769346296787262,0.6128063797950745,0.16950014233589172
3jTKA7CKqIxlxa8vMO0wlj,How Deep Is Your Love,1LZEQNv7sE11VDY3SdxQeN,Bee Gees,3HU2ckiHfS63f1HDdQ7XVz,,1977-01-01,0,0.616,0.235,5,-15.887,0,0.0276,0.356,0.0,0.136,0.626,105.016,243933,7z8RUxwjKBMSEuLc65i3MF,chill OPM & old songs,chill_opm,1.0,4.06555,2,sad_opm,0.48239389061927795,0.28478655219078064,0.2328195422887802,0.48239389061927795
38mMrNPAJKXMBK2l9actEA,Here I Am (Just When I Thought I Was Over You),4xXCRXOfQKQ2gjWxNhNzYW,Air Supply,1aEMnQLoZHDjibEDcisTMJ,,1981,66,0.344,0.466,0,-8.453,1,0.0255,0.534,1.61e-05,0.569,0.132,137.974,230400,7z8RUxwjKBMSEuLc65i3MF,chill OPM & old songs,chill_opm,1.0,3.84,2,sad_opm,0.6769102215766907,0.16609500348567963,0.1569947898387909,0.6769102215766907
22NN4BS1AlqVbyKIWExgON,Mamma Mia,0LcJLqbBmaGUft1e9Mm8HV,ABBA,0C36RlW2Fa0C7n1JnWBBMP,,1975,3,0.75,0.754,2,-6.999,1,0.0327,0.287,0.000207,0.444,0.83,137.533,215266,7z8RUxwjKBMSEuLc65i3MF,chill OPM & old songs,chill_opm,1.0,3.5877666666666665,1,pop,0.7026569843292236,0.1763879656791687,0.7026569843292236,0.12095504999160767
1rMfDvE2C8ne8UZj847rKM,Dancing Queen,0LcJLqbBmaGUft1e9Mm8HV,ABBA,34lTW6LuORpuIiYfqsetuq,,2012-01-01,56,0.508,0.825,9,-9.627,1,0.0451,0.175,0.00133,0.376,0.715,100.548,233440,7z8RUxwjKBMSEuLc65i3MF,chill OPM & old songs,chill_opm,1.0,3.8906666666666663,0,alternative_rock,0.5811513066291809,0.5811513066291809,0.2541927695274353,0.16465596854686737
3X7uFMzJrEE0sxn62qd8Ch,Nothing's Gonna Stop Us Now,0kObWap02DEg9EAJ3PBxzf,Starship,3nCQjsOzTmnWM6gnjIaT8J,,1987-07-27,81,0.643,0.802,6,-4.92,1,0.0227,0.0299,0.0,0.0719,0.53,95.99,270333,7z8RUxwjKBMSEuLc65i3MF,chill OPM & old songs,chill_opm,1.0,4.50555,0,alternative_rock,0.6216168403625488,0.6216168403625488,0.2371203750371933,0.14126279950141907
5ABJ0rNmVmLsyiPxOEwe9e,Bumalik Ka Na Sa'kin,4nGp682WMiKS4X217kPw8C,Silent Sanctuary,0fWuyWoKTJty03n7xpCrEe,,2013-11-08,69,0.63,0.586,2,-8.581,1,0.04,0.004,0.0,0.0749,0.792,123.995,216386,7z8RUxwjKBMSEuLc65i3MF,chill OPM & old songs,chill_opm,1.0,3.606433333333333,2,sad_opm,0.36030322313308716,0.35159406065940857,0.2881027162075043,0.36030322313308716
0SzvXb3BAWgTHACbIXGNPa,Halik,4GBFKKuwmZUnAJt6nBal7A,Kamikazee,0HYAcVSUVkfxzHKgHu6DqR,,2012-01-01,1,0.525,0.908,11,-3.33,1,0.0413,0.0139,0.0,0.253,0.628,126.041,222680,7z8RUxwjKBMSEuLc65i3MF,chill OPM & old songs,chill_opm,1.0,3.711333333333333,0,alternative_rock,0.6160749197006226,0.6160749197006226,0.2427043914794922,0.14122067391872406
7L8GQLm6e7cGoMMUAgWCVp,Huling Sayaw,"['4GBFKKuwmZUnAJt6nBal7A', '2vTbuBRo7ACOZ3JsCnaL7S']","['Kamikazee', 'Kyla']",0HYAcVSUVkfxzHKgHu6DqR,,2012-01-01,2,0.474,0.871,1,-4.013,0,0.0405,0.00125,0.0,0.202,0.545,137.102,295413,7z8RUxwjKBMSEuLc65i3MF,chill OPM & old songs,chill_opm,2.0,4.92355,0,alternative_rock,0.7177236676216125,0.7177236676216125,0.17174606025218964,0.11053023487329483
1OaKrd3kWUOrltf6hoTZjk,Narda,4GBFKKuwmZUnAJt6nBal7A,Kamikazee,1QMMXG50CdKyrCsZFMmymj,,2006-01-01,1,0.604,0.756,2,-4.85,1,0.0352,0.0176,0.0,0.106,0.308,120.436,284986,7z8RUxwjKBMSEuLc65i3MF,chill OPM & old songs,chill_opm,1.0,4.749766666666667,0,alternative_rock,0.4686991274356842,0.4686991274356842,0.38661015033721924,0.14469070732593536
3BqsUeCJGuMijPts9ynOzy,Hinahanap-Hanap Kita,1ZTdxfZTeztyAgKUJVLxAI,Rivermaya,65GkUxR6lYlCiYP4mqyZl1,,2001,57,0.576,0.697,2,-8.909,1,0.0477,0.0548,5.43e-05,0.073,0.734,104.841,358133,7z8RUxwjKBMSEuLc65i3MF,chill OPM & old songs,chill_opm,1.0,5.968883333333333,1,pop,0.4954735040664673,0.33393150568008423,0.4954735040664673,0.1705949604511261
66LwDCA8wJpTNXXonCMplI,Kailan,7374lH6kwx9uQATYQ9H3Cp,Eraserheads,1IalzI8USuu4PB679HVV5C,,1994-11-01,44,0.541,0.344,0,-13.718,1,0.0428,0.548,2.12e-05,0.421,0.405,117.165,194333,7z8RUxwjKBMSEuLc65i3MF,chill OPM & old songs,chill_opm,1.0,3.2388833333333333,2,sad_opm,0.6805254220962524,0.13702504336833954,0.18244950473308563,0.6805254220962524
4laerjyB5dOSvTirYj1AQ6,Ikaw Ang Aking Mahal,1JygQfeB7OmzophGsgNwSb,VST & Company,0Ulo4ajKQx45f22i8SveON,,2009-06-25,65,0.36,0.44,9,-13.161,1,0.0311,0.445,0.000361,0.122,0.582,170.934,201000,7z8RUxwjKBMSEuLc65i3MF,chill OPM & old songs,chill_opm,1.0,3.35,2,sad_opm,0.5889392495155334,0.2041686624288559,0.20689207315444946,0.5889392495155334
6JYIB3AEh1VtcqVcDDLC7p,Di Na Muli,5cYJYBMg1n71v7cvthr1SO,The Itchyworms,3ZHDOgwnd6f26MyLuXCS3U,,2019-04-04,67,0.518,0.468,4,-6.582,1,0.0345,0.702,0.0,0.152,0.264,121.203,260599,7z8RUxwjKBMSEuLc65i3MF,chill OPM & old songs,chill_opm,1.0,4.3433166666666665,2,sad_opm,0.6439282894134521,0.12729613482952118,0.22877562046051025,0.6439282894134521
220IyLzKO1Y0Gxt4pTU5eZ,Before I Let You Go,0jarApAsbmiCkYhz0590mE,Freestyle,23urE9jm4wugYqmxANnDut,,1998-09-26,66,0.657,0.348,4,-12.091,1,0.0359,0.176,0.0,0.161,0.0644,120.015,289266,7z8RUxwjKBMSEuLc65i3MF,chill OPM & old songs,chill_opm,1.0,4.8211,2,sad_opm,0.6675706505775452,0.1795785278081894,0.15285080671310425,0.6675706505775452
5j929KlzL6RcXeX2LD4dgl,Baby Blue Eyes,1NU9Em6e8dDo36Js6nEo3t,A Rocket To The Moon,6VH5MF1nAVOTGbRyHdYDtV,,2009-10-12,56,0.404,0.726,11,-2.926,1,0.028,0.0501,0.0,0.214,0.408,168.878,220013,7z8RUxwjKBMSEuLc65i3MF,chill OPM & old songs,chill_opm,1.0,3.666883333333333,0,alternative_rock,0.6492210030555725,0.6492210030555725,0.15527795255184174,0.19550102949142456
4Yp8lnGcIde2SWAqrMM3v9,Akin Ka Na Lang,5cYJYBMg1n71v7cvthr1SO,The Itchyworms,6WzFODPnZ5SW1qTvTELSxW,,2006-01-01,0,0.699,0.655,7,-5.179,1,0.0412,0.419,0.0,0.449,0.919,128.644,183760,7z8RUxwjKBMSEuLc65i3MF,chill OPM & old songs,chill_opm,1.0,3.062666666666667,1,pop,0.6831504106521606,0.1929289698600769,0.6831504106521606,0.12392066419124603
6L0Hy30YLzupOdrhZzdfo4,"This Guy's In Love With You, Pare",2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,1eJKlb2Rax3jKEhrYvE0h8,,2002-01-01,0,0.718,0.733,2,-6.078,1,0.0525,0.462,0.0,0.0854,0.958,120.076,191773,7z8RUxwjKBMSEuLc65i3MF,chill OPM & old songs,chill_opm,1.0,3.1962166666666665,1,pop,0.6531053781509399,0.19537661969661713,0.6531053781509399,0.15151800215244293
4mOjjXKDOR1sel6APULUaN,Huwag Na Huwag Mong Sasabihin,4OjU5UP0GFWeniBC82sGBY,Kitchie Nadal,7beVKW0o7iRoM0eRT3kGfk,,2004-01-01,61,0.38,0.685,9,-6.322,1,0.0282,0.126,2.87e-06,0.171,0.357,163.884,249080,7z8RUxwjKBMSEuLc65i3MF,chill OPM & old songs,chill_opm,1.0,4.1513333333333335,0,alternative_rock,0.5111358761787415,0.5111358761787415,0.2399287223815918,0.24893540143966675
6mQzZ2aRnKSNgckAehBgwD,Beer,5cYJYBMg1n71v7cvthr1SO,The Itchyworms,6WzFODPnZ5SW1qTvTELSxW,,2006-01-01,1,0.539,0.693,7,-3.967,1,0.0265,0.517,4.59e-06,0.112,0.472,84.954,364106,7z8RUxwjKBMSEuLc65i3MF,chill OPM & old songs,chill_opm,1.0,6.068433333333333,2,sad_opm,0.3982458710670471,0.3661119341850281,0.2356422245502472,0.3982458710670471
1ajqJZxNzUHmHf8sBkJBds,You'll Be Safe Here,09rLA0cKyHsr41JVjhgJ2O,ST. WOLF,3wFLbEnMlDcAyyxj8ANZBG,,2019-02-19,41,0.561,0.859,11,-5.79,1,0.0386,0.00737,0.000376,0.167,0.348,160.007,256120,7z8RUxwjKBMSEuLc65i3MF,chill OPM & old songs,chill_opm,1.0,4.268666666666666,0,alternative_rock,0.35183364152908325,0.35183364152908325,0.3314358592033386,0.31673043966293335
