track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,playlist_id,playlist_name
6CHpr3pY2MbJ5y1076UDnI,The Day You Said Goodnight - Acoustic Version,6Ww3OMFzCaO33ulKh1LBFN,Hale,5www5PCOdkBpuNCanxeo6L,328533,2006-02-26,55,0.424,0.221,4,-9.279,1,0.0351,0.882,0.0,0.134,0.299,125.964,328533,2urphK2gaVU9oJxhRAUjKE,hugot opm
2S80c51YXgJQhkhX603fMA,Prinsesa,3nZa8vRD64ueq3d0JNYTsl,6cyclemind,1Im5BTDBghgM0NG75SaiC3,267293,2007-01-15,62,0.853,0.455,1,-9.589,1,0.0372,0.305,0.00329,0.125,0.522,118.32,267293,2urphK2gaVU9oJxhRAUjKE,hugot opm
7zzZmpw8L66ZPjH1M6qmOs,Migraine,2kZThDGZcHl4klYYFk0v8n,Moonstar88,4t3FtECyV1gClHmpBhXSfB,267960,2008-07-28,65,0.664,0.537,2,-6.0,1,0.029,0.217,2.88e-06,0.118,0.221,115.049,267960,2urphK2gaVU9oJxhRAUjKE,hugot opm
57DJFlR1FzlZEtxyHzdCsY,BMD,6Xx1uQPrAF37dtVMKEmvx5,Cueshé,4t3FtECyV1gClHmpBhXSfB,251053,2008-07-28,20,0.378,0.533,11,-5.689,1,0.0299,0.0056,0.000929,0.136,0.198,174.073,251053,2urphK2gaVU9oJxhRAUjKE,hugot opm
6LFcRDg88sfy0MpFUIpKvJ,When I Met You - APO Hiking Society Tribute Album,0jehHGqZ0sX55acPEbaS0N,Out Of Luck,3so1s2DO5MMFgjG4szwSf5,276906,2009-10-10,15,0.612,0.463,9,-9.602,1,0.028,0.255,5.29e-05,0.228,0.483,125.167,276907,2urphK2gaVU9oJxhRAUjKE,hugot opm
5AjbSv7nkr78wzmuHEfjg0,Magkabilang Mundo,6urxZktbtGcTIIqxQZ1d8q,Jireh Lim,1e0Tqcfn0eqgFicrFFYNMl,236705,2015-07-03,62,0.463,0.551,8,-7.324,1,0.027,0.283,1.47e-05,0.0984,0.653,163.837,236706,2urphK2gaVU9oJxhRAUjKE,hugot opm
7ub42AaogkGijtfoXWMyKR,Buko,6urxZktbtGcTIIqxQZ1d8q,Jireh Lim,0fw1QG6vFFLmpwOvjLsp4G,315973,2013-07-30,0,0.61,0.489,9,-7.827,1,0.0256,0.487,0.0,0.112,0.425,95.023,315973,2urphK2gaVU9oJxhRAUjKE,hugot opm
5zMR44ZH4KVZj4FlhTj3SE,Magbalik,4HOEnLufwAqJ2qoJPVnL01,Callalily,3tIU2WCVDgPwnG4MraWwQ6,326813,2006-07-17,69,0.404,0.556,4,-8.329,1,0.0326,0.359,4.93e-06,0.0964,0.34,159.256,326813,2urphK2gaVU9oJxhRAUjKE,hugot opm
4QbJjJiHz3p3dYK2HwXqLP,I,3nZa8vRD64ueq3d0JNYTsl,6cyclemind,0YydJV3mc5KkCZhqnSvzjO,252680,2005-10-17,52,0.499,0.479,1,-6.413,1,0.0264,0.161,2.09e-05,0.0608,0.132,75.298,252680,2urphK2gaVU9oJxhRAUjKE,hugot opm
2wM7hjeO69ca2EjJMRyx8q,Binibini,7ymgfUyJFViyg1qFo4M2nH,Brownman Revival,6f0gWSWpcBJulZbvuHKisA,274626,2007-12-04,0,0.636,0.518,7,-9.165,1,0.0428,0.0698,1.11e-05,0.0882,0.702,74.192,274627,2urphK2gaVU9oJxhRAUjKE,hugot opm
2lnDNgTDt5Ouu5dCpvjvsF,Ikaw Lang Ang Aking Mahal,7ymgfUyJFViyg1qFo4M2nH,Brownman Revival,0offM8tER7mhrYhJXh6dn2,232013,2005-07-25,57,0.562,0.692,9,-9.011,1,0.0538,0.0309,0.0293,0.0985,0.942,167.355,232013,2urphK2gaVU9oJxhRAUjKE,hugot opm
205HKpXEVef87c2rDx4uJm,Cool Off,1J9AYwtdzwZiVW1mGkQpp6,Session Road,4d2xOl9z4znF9NeZ5LwXUI,221253,2004-09-22,0,0.747,0.568,1,-6.923,0,0.0464,0.0938,4.8e-05,0.0835,0.751,127.939,221253,2urphK2gaVU9oJxhRAUjKE,hugot opm
2aoW8n4DHF23y9BINksrVW,Suntok Sa Buwan,1J9AYwtdzwZiVW1mGkQpp6,Session Road,4d2xOl9z4znF9NeZ5LwXUI,230386,2004-09-22,0,0.515,0.829,9,-5.709,1,0.0383,0.023,0.0,0.114,0.804,93.663,230387,2urphK2gaVU9oJxhRAUjKE,hugot opm
7k0wtsJzYwU4RtodDuDKPH,Simpleng Tao - original,7HJDRQAfEcFiARVehhM6qD,Gloc-9,3ljOyOPA3SvOeq3DI9VkOo,246600,2005-08-16,0,0.696,0.669,6,-6.593,1,0.0486,0.183,0.00991,0.0368,0.962,176.082,246600,2urphK2gaVU9oJxhRAUjKE,hugot opm
7uuirrtCr8O8fz7kQS6VUR,Pare Ko,7374lH6kwx9uQATYQ9H3Cp,Eraserheads,0HDclsvr13EmV3DBMSVWPX,325000,1993-12-01,65,0.479,0.493,7,-11.694,1,0.0293,0.0263,3.76e-06,0.0718,0.438,144.546,325000,2urphK2gaVU9oJxhRAUjKE,hugot opm
6g5obKN94RJAjha3luUExe,Sembreak,7374lH6kwx9uQATYQ9H3Cp,Eraserheads,1IalzI8USuu4PB679HVV5C,242493,1994-11-01,44,0.46,0.627,11,-12.109,1,0.0513,0.0642,0.0,0.605,0.75,139.613,242493,2urphK2gaVU9oJxhRAUjKE,hugot opm
0GGfPhGuWC2JGc7hlvjLXa,Alapaap,7374lH6kwx9uQATYQ9H3Cp,Eraserheads,1IalzI8USuu4PB679HVV5C,263000,1994-11-01,64,0.331,0.749,6,-12.076,1,0.0674,0.0638,4.89e-05,0.108,0.291,147.92,263000,2urphK2gaVU9oJxhRAUjKE,hugot opm
4iuAGPs5hlZqsKsS0ZnyWB,Minsan,7374lH6kwx9uQATYQ9H3Cp,Eraserheads,1IalzI8USuu4PB679HVV5C,254333,1994-11-01,55,0.482,0.537,8,-13.679,1,0.0457,0.278,2.17e-06,0.117,0.597,144.218,254333,2urphK2gaVU9oJxhRAUjKE,hugot opm
1NopgVCMVhCKIm64tF7auX,With A Smile,7374lH6kwx9uQATYQ9H3Cp,Eraserheads,1IalzI8USuu4PB679HVV5C,278173,1994-11-01,68,0.328,0.465,6,-9.81,1,0.0328,0.72,2.16e-06,0.175,0.344,148.912,278173,2urphK2gaVU9oJxhRAUjKE,hugot opm
1lan3CApvveTezmBBGzsGu,Magasin,7374lH6kwx9uQATYQ9H3Cp,Eraserheads,1IalzI8USuu4PB679HVV5C,248840,1994-11-01,62,0.415,0.718,11,-11.57,1,0.109,0.132,3.07e-06,0.263,0.555,110.346,248840,2urphK2gaVU9oJxhRAUjKE,hugot opm
11z9XKmqywLusY7r3zPWaB,Butterscotch,7374lH6kwx9uQATYQ9H3Cp,Eraserheads,1IalzI8USuu4PB679HVV5C,276160,1994-11-01,27,0.36,0.63,11,-11.596,1,0.0788,0.0156,0.0,0.188,0.584,142.213,276160,2urphK2gaVU9oJxhRAUjKE,hugot opm
2oxpnUxDY07G0DSTKYQYvv,Sa Wakas,7374lH6kwx9uQATYQ9H3Cp,Eraserheads,1IalzI8USuu4PB679HVV5C,155666,1994-11-01,25,0.601,0.44,1,-13.376,1,0.0296,0.633,4.74e-05,0.16,0.62,129.757,155667,2urphK2gaVU9oJxhRAUjKE,hugot opm
3Yb2JVsh33v17rAou2mNnN,Waiting For The Bus,7374lH6kwx9uQATYQ9H3Cp,Eraserheads,6JbcJM51TZIX8nkjns3M4U,206000,1995-12-21,35,0.427,0.749,1,-11.777,1,0.0506,0.13,0.0,0.368,0.693,139.127,206000,2urphK2gaVU9oJxhRAUjKE,hugot opm
5aeUAKVIJseJpFQetiDard,Fine Time,7374lH6kwx9uQATYQ9H3Cp,Eraserheads,6JbcJM51TZIX8nkjns3M4U,180333,1995-12-21,42,0.558,0.499,6,-15.919,1,0.0439,0.599,5.57e-06,0.0815,0.885,95.833,180333,2urphK2gaVU9oJxhRAUjKE,hugot opm
2A3CzmtFj1sK6W1qQtBz86,Huwag Mo Nang Itanong,7374lH6kwx9uQATYQ9H3Cp,Eraserheads,6JbcJM51TZIX8nkjns3M4U,249333,1995-12-21,58,0.662,0.405,10,-17.227,1,0.0267,0.633,0.0,0.0938,0.919,90.585,249333,2urphK2gaVU9oJxhRAUjKE,hugot opm
6vZY4qmjHQw8BkocWY6LdO,Fill Her,7374lH6kwx9uQATYQ9H3Cp,Eraserheads,6JbcJM51TZIX8nkjns3M4U,107173,1995-12-21,44,0.579,0.0646,11,-23.889,1,0.0322,0.848,0.0137,0.112,0.72,92.277,107173,2urphK2gaVU9oJxhRAUjKE,hugot opm
720V7AnwXjC8IJnSRLokEw,Fruitcake,7374lH6kwx9uQATYQ9H3Cp,Eraserheads,6n5PnNxyDgh1YOpGkla9Ki,300693,1996-12-14,37,0.39,0.4,1,-13.608,1,0.0277,0.378,1.09e-06,0.193,0.418,84.048,300693,2urphK2gaVU9oJxhRAUjKE,hugot opm
0XQJBON0zlZAGjAzqECd3K,Shadow,7374lH6kwx9uQATYQ9H3Cp,Eraserheads,6n5PnNxyDgh1YOpGkla9Ki,157866,1996-12-14,27,0.41,0.292,1,-16.48,1,0.0277,0.518,1.34e-05,0.0826,0.199,178.646,157867,2urphK2gaVU9oJxhRAUjKE,hugot opm
4D7fbbvwE6os8ZalI8F9c1,Trip To Jerusalem,7374lH6kwx9uQATYQ9H3Cp,Eraserheads,6n5PnNxyDgh1YOpGkla9Ki,375266,1996-12-14,23,0.417,0.506,1,-14.873,1,0.0364,0.0746,0.0741,0.133,0.519,122.48,375267,2urphK2gaVU9oJxhRAUjKE,hugot opm
47FBi8vqUr5nH2j2QWD4RR,Lightyears,7374lH6kwx9uQATYQ9H3Cp,Eraserheads,6n5PnNxyDgh1YOpGkla9Ki,258733,1996-12-14,29,0.452,0.439,8,-14.225,1,0.0305,0.0364,0.000348,0.08,0.28,138.057,258733,2urphK2gaVU9oJxhRAUjKE,hugot opm
60rkq0VvIG13zzwdTFlzdA,Santa Ain't Comin' No Mo,7374lH6kwx9uQATYQ9H3Cp,Eraserheads,6n5PnNxyDgh1YOpGkla9Ki,171866,1996-12-14,17,0.799,0.471,11,-12.692,1,0.0424,0.702,0.0,0.113,0.803,112.14,171867,2urphK2gaVU9oJxhRAUjKE,hugot opm
0keQ1tBbYve33j3D827bAO,Christmas Party,7374lH6kwx9uQATYQ9H3Cp,Eraserheads,6n5PnNxyDgh1YOpGkla9Ki,244400,1996-12-14,31,0.613,0.515,1,-13.031,1,0.0283,0.0548,6.69e-05,0.115,0.505,111.986,244400,2urphK2gaVU9oJxhRAUjKE,hugot opm
6TAshhZUKKDhDDdkJOIne2,Christmas Morning,7374lH6kwx9uQATYQ9H3Cp,Eraserheads,6n5PnNxyDgh1YOpGkla9Ki,243400,1996-12-14,20,0.635,0.132,8,-16.786,1,0.0327,0.865,0.0,0.115,0.239,120.353,243400,2urphK2gaVU9oJxhRAUjKE,hugot opm
5hagctxftYOW3FREpLevH7,Kaliwete,7374lH6kwx9uQATYQ9H3Cp,Eraserheads,616gVbSZhqmxgSBKqmZZ7T,187173,1998-11-27,40,0.462,0.783,8,-10.813,1,0.0373,0.204,3.24e-06,0.303,0.707,145.388,186874,2urphK2gaVU9oJxhRAUjKE,hugot opm
4B4W2YJB2BpeOY9sKJ1ttM,Ha Ha Ha,7374lH6kwx9uQATYQ9H3Cp,Eraserheads,616gVbSZhqmxgSBKqmZZ7T,282440,1998-11-27,23,0.569,0.609,1,-11.745,1,0.035,0.00721,0.363,0.635,0.86,138.746,282355,2urphK2gaVU9oJxhRAUjKE,hugot opm
6wGyV4BOdrtWYgHY6F9IUD,Balikbayan Box,7374lH6kwx9uQATYQ9H3Cp,Eraserheads,616gVbSZhqmxgSBKqmZZ7T,312693,1998-11-27,38,0.589,0.426,7,-15.336,1,0.0322,0.103,0.437,0.0678,0.269,129.948,312494,2urphK2gaVU9oJxhRAUjKE,hugot opm
0I5Z0p0cLWdyJNC6sqMTwD,Spoliarium,7374lH6kwx9uQATYQ9H3Cp,Eraserheads,616gVbSZhqmxgSBKqmZZ7T,326760,1998-11-27,60,0.367,0.428,8,-12.259,0,0.0308,0.562,3.23e-06,0.229,0.538,170.722,326658,2urphK2gaVU9oJxhRAUjKE,hugot opm
7lLdrBmH63e9P1BDRx9eQI,Hard To Believe,7374lH6kwx9uQATYQ9H3Cp,Eraserheads,616gVbSZhqmxgSBKqmZZ7T,211000,1998-11-27,30,0.492,0.319,4,-15.992,1,0.0286,0.414,0.000124,0.161,0.166,81.366,210698,2urphK2gaVU9oJxhRAUjKE,hugot opm
2d7NEsj5lvDCTzsK07MRlW,Julie Tearjerky,7374lH6kwx9uQATYQ9H3Cp,Eraserheads,4rI4m4MlrYAzeMMfsb1ZkR,215293,1998-08-12,31,0.703,0.631,8,-11.375,1,0.029,0.0886,0.0,0.0623,0.86,125.066,215293,2urphK2gaVU9oJxhRAUjKE,hugot opm
6q8Hzgy0AUALt14m5hUb1e,Huwag Kang Matakot,7374lH6kwx9uQATYQ9H3Cp,Eraserheads,3PHIP06HdZkoQkYsdejC53,189680,1999-05-18,59,0.583,0.704,1,-10.02,1,0.0335,0.0463,0.000143,0.152,0.964,127.118,189680,2urphK2gaVU9oJxhRAUjKE,hugot opm
61jPZwzRkdQ0dZP3bDtyTX,Tuwing Umuulan At Kapiling Ka,7374lH6kwx9uQATYQ9H3Cp,Eraserheads,2DIpgoeZAbwk3wF1qSDj8v,283493,2004-01-23,52,0.315,0.667,10,-7.905,1,0.0359,0.755,0.0,0.119,0.362,77.602,283493,2urphK2gaVU9oJxhRAUjKE,hugot opm
30LQGhfp9YOmEFzuNmNzLz,However Which Way,1O5rl0K2M7NDlfgE9ChFfq,Introvoys,2064d5fIauwXP3IOZ4eEoe,268093,2007-03-07,26,0.451,0.667,11,-6.346,1,0.0313,0.21,1.95e-05,0.104,0.386,183.505,268093,2urphK2gaVU9oJxhRAUjKE,hugot opm
54IoFwtSsQw7ejPKbHVuG4,I Think I'm In Love,0ntzbBdKbiyPx06Xscs9UI,Kuh Ledesma,3qAViBHgy71kBHr6xXWeFe,201426,2010-09-13,0,0.518,0.423,0,-12.351,1,0.0551,0.814,0.000919,0.111,0.568,89.51,201427,2urphK2gaVU9oJxhRAUjKE,hugot opm
0GmCJqtnQZmpcOBDiQkJqT,Lullabye,1O5rl0K2M7NDlfgE9ChFfq,Introvoys,2064d5fIauwXP3IOZ4eEoe,205720,2007-03-07,22,0.55,0.408,1,-8.62,1,0.0271,0.722,0.000399,0.111,0.339,128.198,205720,2urphK2gaVU9oJxhRAUjKE,hugot opm
6k3b9NQnivP9wUhA7PgbOU,To Love Again,1vg8YXdgvLLPPeXZkM7g5W,Daryl Ong,5bKviOwxDPC7K25O9Ryxbq,290680,2016-09-27,7,0.299,0.36,9,-6.235,1,0.0287,0.806,0.0,0.114,0.19,140.102,290681,2urphK2gaVU9oJxhRAUjKE,hugot opm
4p6PqX80scbKiKLiy40Yw8,Suddenly,2b13AzQC2dauXDkpnX5xv7,Jennylyn Mercado,6TSPuMEogyUT38sWgZuQc9,237276,2016-09-12,0,0.604,0.404,7,-11.592,1,0.0274,0.552,0.0,0.108,0.323,135.731,237277,2urphK2gaVU9oJxhRAUjKE,hugot opm
0gdTyNxhTOaY4pTfQGD16w,Till My Heartaches End,2b13AzQC2dauXDkpnX5xv7,Jennylyn Mercado,6uImG3CGrEsSZn8k0VwfQP,247594,2014-10-04,32,0.459,0.209,9,-10.165,1,0.04,0.847,0.0,0.134,0.24,129.616,247595,2urphK2gaVU9oJxhRAUjKE,hugot opm
4T0J3i8yPe8IZ1gAenzJNu,It Takes a Man and a Woman,6aiCKnIN68hohzU3ZzNq48,Sarah Geronimo,7qLloKuh0elEAbq9O5pUTc,229306,2013-07-22,0,0.452,0.465,0,-8.314,1,0.0483,0.688,0.0,0.122,0.0663,88.578,229307,2urphK2gaVU9oJxhRAUjKE,hugot opm
3DS3fB8dmzJmj90A7WXmyj,Kung Sakali,1t2caVgyabZrVDAlmMGraV,Michael Pangilinan,5smhvbie90IDjoJoQTI7lk,250920,2016-08-19,56,0.533,0.543,11,-5.736,1,0.0285,0.332,0.0,0.299,0.213,130.043,250920,1QEcxHqZEBqbcPrC3mrdcU,Hugot OPM
5IIWMpj17kuk0KVjkAL6Ju,"Gusto Ko Nang Bumitaw - from ""The Broken Marriage Vow""",62WbvkXqQGvXQvw74GU3kQ,Morissette,1Ux6RuF1tfpuZmEQp0hTYY,271846,2022-02-11,60,0.682,0.489,1,-8.203,1,0.038,0.571,0.0223,0.0912,0.35,129.97,271846,1QEcxHqZEBqbcPrC3mrdcU,Hugot OPM
36cSutsYPF8yf9cu9xc0TK,Maging Sino Ka Man,6mVzqdn9XcKPzW7W9yOoC8,Kim Molina,58DV1Ox3UqzMasFB4WxEYN,206566,2019-09-13,38,0.336,0.211,0,-8.819,1,0.0321,0.91,0.000134,0.124,0.117,62.106,206566,1QEcxHqZEBqbcPrC3mrdcU,Hugot OPM
5GLwOVBAeanqqQXc4z8DgZ,Pagibig Ko'Y Pansinin - Stairway to Heaven Theme,34cGwuKaXOEJlytCGL1egm,Faith Cuneta,50AyaTt8XheEjNrsfVO461,246013,2004-01-05,46,0.394,0.417,4,-6.051,1,0.0293,0.873,1.38e-05,0.0935,0.0986,73.873,246013,1QEcxHqZEBqbcPrC3mrdcU,Hugot OPM
7sbCGaQ050jET6mQpcpimT,Walang Iba,4flyhH0Zv4Dub2HzZQN7tZ,Ezra Band,3RLoOQMhkHWLPgRndEE0zs,268693,2017-03-03,59,0.552,0.446,6,-9.8,1,0.0316,0.396,0.0,0.113,0.307,143.794,268693,1QEcxHqZEBqbcPrC3mrdcU,Hugot OPM
5clVv8lST63jkbFACyhob3,Lason Mong Halik,6IGHpZDinQ5XCihUOY7Kx5,Katrina Velarde,7gpgA3dWAViEtfiIoNcj8g,238605,2017-03-17,62,0.647,0.557,7,-5.204,1,0.0292,0.61,0.0,0.355,0.412,128.24,238605,1QEcxHqZEBqbcPrC3mrdcU,Hugot OPM
2mvctj1Dsqzn3pnDPUfLAx,Sa Isip Ko,4BNWanhw4AjSXjBm9L1Jzy,Juris,1MvRUkCjDnRCUPhWShgcQv,220502,2013-01-01,3,0.553,0.292,9,-9.405,1,0.0336,0.818,1.01e-06,0.158,0.429,143.534,220503,4qFgUZucr2xW5BZHHs7Quk,Hugot OPM 🌻
6kf4GndU6a3XHKJ91Ja7VL,Kapag Ako Ay Nagmahal,4BNWanhw4AjSXjBm9L1Jzy,Juris,1cWfZwejjIwCylfFHFqzm3,255977,2011-07-19,0,0.217,0.267,9,-8.275,1,0.0325,0.928,5.09e-06,0.143,0.0815,92.983,255977,4qFgUZucr2xW5BZHHs7Quk,Hugot OPM 🌻
65e0XhogammwZhQ2i06vQG,Paalam Na,1Imlf2KHeVnyY2bkZe1bNC,Klarisse,3fXYN3gFEHfU9xTJnkIUF8,310440,2017-07-28,38,0.351,0.472,4,-6.044,1,0.0294,0.528,6.96e-05,0.261,0.209,89.6,310440,4qFgUZucr2xW5BZHHs7Quk,Hugot OPM 🌻
0dqbiw7833wB9Trzgn2h4A,Mahal Mo Pa Ba Ako,1Imlf2KHeVnyY2bkZe1bNC,Klarisse,3fXYN3gFEHfU9xTJnkIUF8,256720,2017-07-28,30,0.474,0.457,2,-6.318,1,0.0378,0.76,9.82e-05,0.331,0.222,133.834,256720,4qFgUZucr2xW5BZHHs7Quk,Hugot OPM 🌻
1IooDMR3MElhltQX75l3KT,Ikaw Ay Ako,1Imlf2KHeVnyY2bkZe1bNC,Klarisse,3fXYN3gFEHfU9xTJnkIUF8,246760,2017-07-28,48,0.559,0.367,3,-6.364,1,0.0285,0.835,0.0,0.12,0.176,125.953,246760,4qFgUZucr2xW5BZHHs7Quk,Hugot OPM 🌻
6ZHKSAcOQpaZuQOruOPH8R,Wala Na Talaga,1Imlf2KHeVnyY2bkZe1bNC,Klarisse,5zOnrSjnInU8ODThMwEdbx,278973,2017-07-28,10,0.457,0.49,6,-7.312,1,0.0502,0.807,0.0,0.142,0.267,129.498,278973,4qFgUZucr2xW5BZHHs7Quk,Hugot OPM 🌻
6GNNxVIW7odsFmuRfQihxM,Ayoko Na Sana,4QvYFzlTFZFg2904xx8gOu,Ariel Rivera,223PcnqBSV1tre7f8FW9Ue,194453,2000,44,0.563,0.456,6,-9.168,0,0.0309,0.868,0.00418,0.0924,0.108,129.772,194453,4qFgUZucr2xW5BZHHs7Quk,Hugot OPM 🌻
4r7uXnwJsxhrqceeyvfrXF,Halaga,2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,6Mzh5Y1hNNwER2xnACwq8V,352680,2014-03-16,37,0.492,0.574,2,-8.907,1,0.0357,0.137,1.64e-06,0.0844,0.662,134.51,352680,4qFgUZucr2xW5BZHHs7Quk,Hugot OPM 🌻
1JGrvNWATsIoBRLQXOC3Nv,Hanggang Ngayo'y Mahal,6NEo2X59zgMncDWRLEOcs0,JAYA,5RcsLONhoImaETfVjgXQqD,224666,1996-06-16,39,0.716,0.273,2,-15.638,1,0.0313,0.14,5.21e-06,0.161,0.244,130.011,224667,4qFgUZucr2xW5BZHHs7Quk,Hugot OPM 🌻
5Ygv1eyY121pulBFUuTnNK,At Ang Hirap,7DW4ijH3n36QN0RlC0n649,Angeline Quinto,0PtxVYnihXXTVMIywpf98n,257506,2017-01-18,48,0.578,0.307,7,-8.492,1,0.0355,0.826,1.64e-06,0.164,0.305,129.98,257507,4qFgUZucr2xW5BZHHs7Quk,Hugot OPM 🌻
0YRWPhLCzAMLH0gchiG84e,Kung Naging Tayong Dalawa,6IGHpZDinQ5XCihUOY7Kx5,Katrina Velarde,1LgBRGrWQpklmSuUBB0svQ,229866,2017-04-04,44,0.649,0.631,11,-6.192,0,0.057,0.364,0.0,0.118,0.816,159.921,229867,4qFgUZucr2xW5BZHHs7Quk,Hugot OPM 🌻
2UT99g3NYrnkDJ8MWvrBqo,Ikaw Lang Ang Mahal,4kl1LM3rjWg83OBrmNlzOZ,Donna Cruz,7IqD6CT3nT9yfqOPkleS2V,226733,2002,46,0.435,0.268,4,-13.586,1,0.0292,0.626,0.0,0.112,0.233,176.031,226733,4qFgUZucr2xW5BZHHs7Quk,Hugot OPM 🌻
5y6a8OkJiTSC5uo1yFfskM,Tayo Lang Dalawa,4kl1LM3rjWg83OBrmNlzOZ,Donna Cruz,3R97NIaRiltyaYI276sfxm,241840,2002,44,0.609,0.364,4,-13.828,1,0.0286,0.272,0.0,0.108,0.365,130.047,241840,4qFgUZucr2xW5BZHHs7Quk,Hugot OPM 🌻
0UqhXNYxSxSCxuBvINoPpm,Bakit Ikaw Pa Rin,6UQTbEpZKmU9aSUUBEjVnS,Maricris Garcia,3dXHEJZCsguCfNIu6FCZWQ,274106,2008-06-01,43,0.543,0.552,8,-5.562,1,0.0288,0.492,0.0,0.214,0.107,135.057,274107,4qFgUZucr2xW5BZHHs7Quk,Hugot OPM 🌻
4Yp1a9HZjtnNCd577RLYp2,Kay Tagal,2JEIN1g27pZdm3hKB9EwE5,Mark Carpio,6E5TwOXhw6KyhX4P0p9vdK,219966,2015-01-15,59,0.686,0.42,2,-8.32,1,0.0308,0.723,0.0,0.119,0.308,121.967,219966,4qFgUZucr2xW5BZHHs7Quk,Hugot OPM 🌻
0R16V3ua0CNeRJN7YygKWW,Balang Araw,4hNZMb0muFmkx2LFZwlFcM,Budakhel,6ZdRPC3q9HWnVa2vnUG6Zm,277000,2019-09-13,43,0.507,0.595,4,-5.052,1,0.03,0.266,0.0,0.112,0.156,133.995,277000,4qFgUZucr2xW5BZHHs7Quk,Hugot OPM 🌻
42O7mssBsIgd7hSbHIDQM8,Hanggang May Kailanman,00RJAkLnjGx4kVWVJbOJx1,Carol Banawa,3gs5h0S1MsOnfTOlQ5km7B,261146,2005-12-20,37,0.394,0.393,9,-6.324,1,0.0316,0.718,3.97e-05,0.123,0.224,72.589,261124,4qFgUZucr2xW5BZHHs7Quk,Hugot OPM 🌻
6qbv1FJeEgzKC2D66xvLFa,Pwede Bang Ako Na Lang Ulit,0kRAKgEOVI43Qkz9PLmPt8,Bugoy Drilon,64YDnSZxs1wQnUIwgAOPyx,255559,2013,9,0.49,0.387,6,-9.854,1,0.0274,0.388,0.00125,0.111,0.157,128.755,255559,4qFgUZucr2xW5BZHHs7Quk,Hugot OPM 🌻
3Sci6bvEJ9pjzSMuEVIzQF,Dahan-Dahan,6cXE5RU6ad2uzeRUxh7Olj,MAJA,3ppZGR77odiva6AcYUKFQH,198666,2014-03-06,49,0.719,0.52,2,-9.361,1,0.0744,0.47,0.0,0.0724,0.504,152.032,198667,4qFgUZucr2xW5BZHHs7Quk,Hugot OPM 🌻
0ZYNxGSgpHxhRME8KjTMnH,Ikaw Pala,11Jdq2gOTBhmfEYmFrZlue,Kris Lawrence,35quT42Y3dDuuLFz3oAXYp,253853,2013-05-15,51,0.4,0.285,4,-12.392,1,0.0283,0.112,0.0,0.11,0.282,173.948,253853,4qFgUZucr2xW5BZHHs7Quk,Hugot OPM 🌻
1uzbth6cgmu0rl5MVfdtdA,"Sana (Love Theme From ""Captain Barbell"")",2TnJoEY5ctCfKaCwosowyY,Shamrock,6rfNifF9BMWfvuXng0TBoW,219240,2005-01-01,45,0.618,0.284,9,-7.575,1,0.0327,0.854,0.0,0.107,0.403,73.955,219240,4qFgUZucr2xW5BZHHs7Quk,Hugot OPM 🌻
