track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
4FsDRscuV5c1N9h279BK34,0.582,0.413,1,-9.392,1,0.0314,0.516,0.0,0.0638,0.266,127.074,287733
5QgFvAiE7oGCBLt20wYYb4,0.59,0.338,11,-13.101,0,0.03,0.292,0.0131,0.121,0.322,110.581,185360
1PJ1JyZJg3aZgZQfg3ciWn,0.566,0.452,2,-7.374,1,0.0267,0.627,0.0,0.118,0.164,125.878,242187
4Kmoch57WhaCR1QVj7UppD,0.596,0.393,2,-9.535,0,0.0244,0.633,0.0,0.128,0.225,100.132,309685
1BPcb44h7TUnXN5BnErVU2,0.545,0.536,11,-9.66,1,0.0249,0.000196,0.0,0.119,0.428,139.927,285000
0MsJcRNjnyhvpFNUJD4tun,0.364,0.44,7,-7.582,1,0.0325,0.246,0.0,0.152,0.0428,119.991,321093
0SGmLeJNAXPqe4xYy0Do0U,0.458,0.586,4,-10.673,0,0.0283,0.116,1e-06,0.119,0.144,140.121,270933
40W8Mm9t3ZO1iNQlls35lL,0.388,0.176,9,-16.952,1,0.0299,0.912,0.000336,0.0977,0.342,97.628,155773
6sO4QAufnZX4GCSSgygZMA,0.559,0.387,11,-12.354,1,0.0267,0.403,0.0,0.0659,0.342,137.471,219800
2WthqeuPLwn0CHwCMrlt6L,0.568,0.224,6,-15.069,1,0.0296,0.677,0.0,0.127,0.0709,138.964,221973
6nozDLxeL0TE4MS9GqYU1v,0.61,0.497,9,-9.88,1,0.0279,0.32,6.11e-05,0.0884,0.739,85.031,250360
7LvaVLo0nrubwqsz1GxRSF,0.489,0.102,8,-14.775,1,0.0348,0.91,4.02e-06,0.112,0.23,92.642,243173
4A6EKWl2y81cZeJTOX6ASy,0.569,0.482,2,-10.699,1,0.0282,0.427,2.98e-05,0.271,0.436,79.973,237467
4WUnM4KNZ0kjp0CUeoyOnS,0.532,0.407,6,-9.658,0,0.0233,0.235,0.0,0.117,0.23,83.207,259853
