track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
2LxdNADWier3MKTei8FbOY,0.686,0.892,10,-3.186,0,0.0498,0.0577,7.11e-06,0.0838,0.752,126.03,157206
0vR2rIVORmgeKiGIgNT0fV,0.733,0.96,7,-3.597,1,0.0295,0.0514,0.00199,0.287,0.811,124.01,189672
21H0pUV2uPIPcFnFhgTBjo,0.643,0.585,2,-5.994,1,0.0369,0.225,0.0,0.0927,0.188,106.015,216873
6jSvgAwRVrJIP0VYz5L2J8,0.689,0.788,8,-4.978,1,0.084,0.07,0.0,0.246,0.656,122.968,164693
1GL7vwDnPqCnJ2xGNxNLwG,0.643,0.714,2,-5.504,0,0.0486,0.00444,2.85e-06,0.146,0.205,120.027,132417
3ec1mgb7R6yhRvzp3DaTus,0.573,0.736,11,-6.882,1,0.0435,0.0616,0.0,0.508,0.185,126.014,166667
4RAR8g8fZNB106ezUurnE0,0.75,0.797,0,-4.826,1,0.118,0.293,0.0,0.392,0.523,105.949,215203
2DVvsgWrZ4rUjupdRGYEXK,0.588,0.804,6,-5.594,1,0.0428,0.00265,0.0,0.0708,0.381,124.055,187041
33o5QF5ZEAllqV4jDnRYu7,0.785,0.86,7,-5.902,1,0.0368,0.00013,0.179,0.152,0.787,130.013,173562
5OLSGox6JVpAyEQuoSYRcs,0.673,0.839,9,-6.787,0,0.0373,0.0177,0.416,0.126,0.24,125.03,188160
0JpEMzTHbt2zBIXrntrXzG,0.539,0.708,5,-6.189,1,0.0976,0.0129,0.0,0.14,0.381,123.039,186141
0L3XCv9i9IHs8cJEVhsJ3J,0.679,0.762,10,-4.253,0,0.0316,0.00469,0.23,0.0446,0.511,105.407,357936
1ap4zdsBydWPSXJqDBqtNL,0.69,0.847,6,-4.565,1,0.0374,0.0145,0.041,0.0777,0.49,124.015,152224
4CUX44NA1CPEzd0ibMLQsL,0.773,0.74,7,-8.169,0,0.0386,0.0627,0.00183,0.0829,0.504,124.014,197473
4qtdkdTY1t3RmlmSbWykzR,0.636,0.936,7,-2.65,0,0.0729,0.177,0.0,0.0879,0.415,124.034,171955
3aNxfCcd9EohIxKmcQv1zn,0.591,0.921,11,-5.572,0,0.0656,0.00261,0.00512,0.946,0.436,140.063,135429
1Kmth9jEjaymopjSRBmtkz,0.53,0.807,6,-5.348,1,0.147,0.000532,2.75e-06,0.496,0.263,127.991,153197
7j57nadsCph2KI9eYuaum8,0.691,0.906,0,-4.458,1,0.171,0.072,0.0,0.299,0.657,119.978,183926
46E2xeKBLrxS8hJ37Gq35G,0.648,0.775,5,-4.798,1,0.0694,0.0561,0.0,0.444,0.371,128.072,217266
587xXusqiMW9gSXkNK8Zxf,0.677,0.732,7,-5.028,0,0.031,0.0113,0.227,0.0978,0.242,126.018,171548
09rcsC6M15EZPbCVmrqUYK,0.602,0.823,6,-5.392,0,0.0714,0.0119,0.0,0.343,0.518,126.034,196224
7g7OshelYRRnOSEMmisJVI,0.878,0.875,1,-4.923,1,0.0658,0.0507,3.42e-05,0.356,0.84,124.006,189880
6oYXbji1rn7U6bFuNYekpQ,0.601,0.879,2,-2.673,0,0.0353,0.0313,0.0,0.0793,0.589,124.013,188732
0QZyAYqpbsfnBfZ4vMRSVd,0.692,0.856,1,-2.963,0,0.0351,0.0746,1.15e-05,0.153,0.963,125.99,171905
0hJfuyUwtEYMlGgvr3nzz9,0.817,0.876,8,-7.485,0,0.046,0.0332,0.199,0.412,0.671,131.022,289472
1Rnx52PUuhrLrj306hOZHb,0.687,0.924,9,-7.324,0,0.0361,0.0707,0.228,0.046,0.931,126.018,271240
5zA3gMIFlgnhNQj39GcTqE,0.683,0.977,6,-2.582,0,0.106,0.00372,0.0109,0.166,0.884,129.996,180639
4WIaDYUIlXsHi4yMF596aI,0.8,0.771,10,-6.638,0,0.123,0.0531,0.0,0.229,0.886,118.991,218476
5MnmuLgPmsAFkmG5n85cna,0.624,0.966,6,-3.155,0,0.041,0.0729,4.84e-06,0.181,0.758,124.984,182463
5kyJ6sznnWACqHbw65p34Q,0.706,0.77,10,-6.224,0,0.0653,0.397,1.84e-05,0.209,0.967,117.075,158549
5jOhS3S7vTj9yQ4UmEk8qj,0.738,0.936,4,-3.451,0,0.219,0.00151,0.707,0.617,0.27,127.022,145984
102rhgJ5PEFt62e0PumSF2,0.786,0.718,0,-6.292,0,0.04,0.00519,0.000977,0.127,0.525,123.951,166573
4iAADGCKIR9GkLGvAHfZUS,0.821,0.781,0,-4.465,1,0.0397,0.00563,0.0191,0.0403,0.434,137.017,133213
3D3fw7H4zK3S6prSBncAkt,0.699,0.785,8,-5.082,1,0.264,0.0184,0.0289,0.104,0.642,126.106,146693
5yPEJ4UF90Km4KmLl2h4EE,0.712,0.796,0,-6.325,1,0.0486,0.0422,1.44e-05,0.274,0.605,125.994,139927
4xWyU0pUsm25vh4v4omUkC,0.657,0.816,0,-4.819,0,0.168,0.101,0.0,0.137,0.584,120.092,140018
1TytykMo9zFzNdRbqTxfep,0.629,0.917,6,-2.095,0,0.0964,0.0273,0.0,0.521,0.627,124.024,190609
6p8uRRGziFLcA3QDvWxEPM,0.716,0.853,9,-3.254,0,0.03,0.00812,0.000268,0.154,0.593,124.014,178294
5krhFNgUcYHwXlNPJJYzFM,0.812,0.796,8,-10.548,1,0.0356,0.00826,0.921,0.365,0.961,125.976,249679
6bp0sJ0l3Ab3ZU0aktsYCf,0.534,0.714,6,-6.347,0,0.0629,0.00633,0.0,0.0879,0.415,125.99,201701
