name,popularity,duration_ms,track_id,artist_id,artist_name,num_artists,album_id,release_date,playlist_id,playlist_name
Sigurado,31,192000,1F8cTgBNmRxk6sqTA4n9QT,4MC36gyq8Z4HEKxAhaMF58,"Oh, Flamingo!",1,3CLtaIUq7JAyJ4Ss8Llbzj,2023-01-20,1BbTOiqMH25GvcImiZJOr3,Pinoy indie
Makasama,48,243658,0ohOruprA894vVKYLHwPgc,0iXMbg56YghBO3Fx2dZFwA,Lucas Miguel,1,7w5Fs0pSS2lSIwKXBurIGK,2021-10-01,1BbTOiqMH25GvcImiZJOr3,Pinoy indie
Mata Sa Mata,58,304500,2zRBppULzQqEnM3HMFDCVV,1jFSGmSAx0UgJ5AeHS5xAN,7th,1,2AL1JJhTtaHbQ1in1z9hfl,2022-11-04,1BbTOiqMH25GvcImiZJOr3,Pinoy indie
iglap,46,167952,6oqZF9J0ETTli3OkZzdgpl,3BQ7MYNeB0wMPtHYPWvu1C,syd hartha,1,0eDevzq1xUI3v4QUOEjnMX,2018-10-26,1BbTOiqMH25GvcImiZJOr3,Pinoy indie
Paki Sabi,33,260048,04XY5pTuDI3z2yzPFi9oEc,5c59Sp4BmwyC00Yl0Bhnqi,Dr. Pocket,1,3bWABb3UursMThKdIqhvGT,2018-08-24,1BbTOiqMH25GvcImiZJOr3,Pinoy indie
Julyo,45,209491,5xx5Xocla6VmY6TLvVZdMk,3ycDTcpGEHZpTDJeniyJ62,David La Sol,1,6oX40oymnYKUMLznyZr8qL,2022-04-29,1BbTOiqMH25GvcImiZJOr3,Pinoy indie
ERE,83,284812,0SuQMjb2TleiKg1ebQSDnX,0a4r2EnsevvHCukoJ1xFwJ,juan karlos,1,5Rg4hF4geeE5e01y7Z1JfD,2023-08-04,0Zuh6kLz79uGKj1Y6QAZZv,Pinoy Indie Mo!
DELULU,66,196981,0CBDY0SfSIaVWnOFrwzSbv,67IN4cLJ7798gUapyZlmac,Zack Tabudlo,1,2RIrEQbhMyFMJo58o5bLDA,2023-09-29,0Zuh6kLz79uGKj1Y6QAZZv,Pinoy Indie Mo!
Mahiwaga,55,255877,5jwFLtRxTJO1KaBBeIna8j,4nGp682WMiKS4X217kPw8C,Silent Sanctuary,1,2Ht6KKRWM0gkgWoHhVmjS8,2023-10-06,0Zuh6kLz79uGKj1Y6QAZZv,Pinoy Indie Mo!
Maldita,40,181681,5qmPYmd94yQWRNs46Ol6BQ,2odU1lHxg0bAqLrlGZ45Vc,Jarlo Bâse,1,3uhwRBLxL7pAcWhdjeJZoG,2023-10-11,0Zuh6kLz79uGKj1Y6QAZZv,Pinoy Indie Mo!
