track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
5sdQOyqq2IDhvmx2lHOpwd,0.776,0.817,5,-6.018,0,0.0748,0.18,3.44e-05,0.146,0.515,149.921,154667
4l0EKcysVHuaWxfSubCX7h,0.811,0.755,1,-4.514,1,0.275,0.206,0.0,0.0984,0.713,93.642,112941
5st5644IlBmKiiRE73UsoZ,0.775,0.904,1,-4.08,0,0.0437,0.0271,0.000303,0.06,0.84,130.009,219893
62bOmKYxYg7dhrC6gH9vFn,0.61,0.926,8,-4.843,0,0.0479,0.031,0.0012,0.0821,0.861,172.638,200400
2eJ8ij1T3cNUKiGdcUvKhy,0.73,0.848,5,-5.262,0,0.101,0.0494,0.0,0.133,0.559,65.025,213973
3m296C306DyLQob74Tqair,0.755,0.953,2,-3.647,1,0.0602,0.0542,0.0,0.094,0.677,147.039,165419
7xHWNBFm6ObGEQPaUxHuKO,0.668,0.725,1,-6.127,1,0.266,0.0102,0.000479,0.0561,0.729,191.944,210227
11xC6P3iKYpFThT6Ce1KdG,0.759,0.567,2,-7.911,1,0.248,0.118,0.0278,0.105,0.421,87.981,277044
38iU2jg98IZZEIJPrP7aWD,0.693,0.705,8,-5.747,1,0.0665,0.0228,0.0,0.202,0.45,131.951,237947
2yHTI8aHaxzGGqeL6tCj2J,0.639,0.665,5,-8.695,0,0.0698,0.0128,0.238,0.155,0.0941,140.024,175042
03UrZgTINDqvnUMbbIMhql,0.727,0.937,11,-2.871,0,0.286,0.00417,0.0,0.091,0.749,132.067,219493
3A0NjZwttWVJ2iBBL2jgy2,0.66,0.839,2,-2.058,1,0.0546,0.0594,0.0,0.106,0.945,126.001,198947
5HCyWlXZPP0y6Gqq8TgA20,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,141806
3ItwCuW37NbkLNeqqKI48D,0.483,0.699,4,-8.426,0,0.144,0.108,0.0,0.138,0.238,126.949,168189
0TDLuuLlV54CkRRUOahJb4,0.604,0.787,0,-3.674,0,0.103,0.0679,0.15,0.127,0.301,126.062,245040
