track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,playlist_id,playlist_name
2nLtzopw4rPReszdYBJU6h,Numb,6XyY86QOPPrYVGvF9ch6wz,Linkin Park,4Gfnly5CzMJQqkUFfoHaP3,185586,2003-03-24,86,0.496,0.863,9.0,-4.153,1.0,0.0381,0.0046,0.0,0.639,0.243,110.018,37i9dQZF1DWUaThf8nMdW6,Best of '00s Pop
0COqiPhxzoWICwFCS4eZcp,Bring Me To Life,5nGIFgo0shDenQYSE0Sn7c,Evanescence,02w1xMzzdF2OJxTeh1basm,235893,2003-03-04,83,0.331,0.943,4.0,-3.188,0.0,0.0698,0.00721,2.06e-06,0.242,0.296,94.612,37i9dQZF1DWUaThf8nMdW6,Best of '00s Pop
6I9VzXrHxO9rA9A5euc8Ak,Toxic,26dSoYclwsYLMAKD3tpOr4,Britney Spears,0z7pVBGOD7HCIB7S8eLkLI,198800,2003-11-13,83,0.774,0.838,5.0,-3.914,0.0,0.114,0.0249,0.025,0.242,0.924,143.04,37i9dQZF1DWUaThf8nMdW6,Best of '00s Pop
3TwtrR1yNLY1PMPsrGQpOp,Superman (It's Not Easy),7FgMLbnZVrEnir95O0YujA,Five For Fighting,5MqEXYwwyJYjOb3g7vJ9ZY,221693,2000-09-26,69,0.382,0.416,0.0,-9.303,1.0,0.0302,0.0733,0.0,0.0719,0.125,102.089,37i9dQZF1DWUaThf8nMdW6,Best of '00s Pop
2bLqfJjuC5syrsgDsZfGmn,The Way I Are,5Y5TRrQiqgUO4S36tzjIRZ,Timbaland,4BxB8U8QgpR4UCvJ0moj8Z,179120,2007-01-01,82,0.731,0.807,3.0,-6.492,0.0,0.1,0.181,0.751,0.319,0.765,114.759,37i9dQZF1DWUaThf8nMdW6,Best of '00s Pop
0I3q5fE6wg7LIfHGngUTnV,Ms. Jackson,1G9G7WwrXka3Z1r7aIDjI7,Outkast,2tm3Ht61kqqRZtIYsBjxEj,270506,2000-10-31,82,0.843,0.806,4.0,-5.946,0.0,0.269,0.143,0.0,0.0771,0.613,94.948,37i9dQZF1DWUaThf8nMdW6,Best of '00s Pop
0ByMNEPAPpOR5H69DVrTNy,Don't Stop The Music,5pKCCKE2ajJHZ9KAiaK11H,Rihanna,3JSWZWeTHF4HDGt5Eozdy7,267080,2008-06-02,82,0.835,0.669,6.0,-5.582,0.0,0.0643,0.0336,6.92e-05,0.0535,0.542,122.668,37i9dQZF1DWUaThf8nMdW6,Best of '00s Pop
0CAfXk7DXMnon4gLudAp7J,Low (feat. T-Pain),0jnsk9HBra6NMjO2oANoPY,Flo Rida,5j1wrOAOm5KFd17pPiSvle,231400,2008-03-17,81,0.918,0.609,10.0,-5.64,0.0,0.0791,0.0928,0.0,0.139,0.304,128.008,37i9dQZF1DWUaThf8nMdW6,Best of '00s Pop
3XVBdLihbNbxUwZosxcGuJ,If I Ain't Got You,3DiDSECUqqY1AuBP8qtaIa,Alicia Keys,6TqRKHLjDu5QZuC8u5Woij,228706,2003-12-02,81,0.609,0.444,7.0,-9.129,1.0,0.106,0.603,6.86e-06,0.104,0.166,118.402,37i9dQZF1DWUaThf8nMdW6,Best of '00s Pop
0v1XpBHnsbkCn7iJ9Ucr1l,It's My Life,58lV9VcRSjABbAbfWS6skp,Bon Jovi,0Q9SljCrM0CL0bR23MuP69,224493,2000-01-01,81,0.551,0.913,0.0,-4.063,0.0,0.0466,0.0263,1.35e-05,0.347,0.544,119.992,37i9dQZF1DWUaThf8nMdW6,Best of '00s Pop
0xmjwnQ3FNE6HuWCt2nHdZ,Where Is The Love?,1yxSLGMDHlW21z4YXirZDS,Black Eyed Peas,3eqkfT9f1XyM8GME1gVDrD,272533,2003-06-24,81,0.834,0.699,5.0,-3.222,1.0,0.178,0.111,0.0,0.131,0.809,94.086,37i9dQZF1DWUaThf8nMdW6,Best of '00s Pop
58AwxWLaRHn2lTqqH9dLkU,The Reason,2MqhkhX4npxDZ62ObR5ELO,Hoobastank,6471rrLPKqZgXQ6TqN5AgU,232706,2010-01-01,53,0.467,0.644,4.0,-5.677,1.0,0.0285,0.0128,0.0,0.136,0.0654,82.915,37i9dQZF1DWUaThf8nMdW6,Best of '00s Pop
0gmbgwZ8iqyMPmXefof8Yf,How You Remind Me,6deZN1bslXzeGvOLaLMOIF,Nickelback,5fKL7vMTXvhR9tov8Kqt3u,223840,2001-09-11,80,0.446,0.764,10.0,-5.042,1.0,0.033,0.00135,0.0,0.099,0.543,172.094,37i9dQZF1DWUaThf8nMdW6,Best of '00s Pop
5QpaGzWp0hwB5faV8dkbAz,Wherever You Will Go,5aMmmNxw4vgpc5XC6hK0zp,The Calling,2Ir1mtE8K61cCNY5WQyKGV,208600,2001,75,0.558,0.719,2.0,-5.113,1.0,0.0267,0.0367,0.0,0.115,0.371,112.027,37i9dQZF1DWUaThf8nMdW6,Best of '00s Pop
6ZOBP3NvffbU4SZcrnt1k6,Kryptonite,2RTUTCvo6onsAnheUk3aL9,3 Doors Down,5gO2acKSOaJnP0Mcy8IpU6,233933,2000,80,0.545,0.865,11.0,-5.708,0.0,0.0286,0.00664,1.1e-05,0.168,0.543,99.009,37i9dQZF1DWUaThf8nMdW6,Best of '00s Pop
1p5kC161fWMA2QlwV3Vi4W,Fuck It (I Don't Want You Back),1y20PpXw0yeuJ1avCD0Ob9,Eamon,1wpdvR1qooZm5UbSohCuOx,225106,2004-01-23,65,0.828,0.653,0.0,-6.245,0.0,0.0653,0.214,3.25e-06,0.0404,0.575,68.507,37i9dQZF1DWUaThf8nMdW6,Best of '00s Pop
35Y18Dv2pAiJ7v0Zou9gxI,F.U.R.B. (F U Right Back),01U4snBkRWq0FBrK3P1mwM,Frankee,5NUujDoRxFotxe3cfjXVks,201866,2004-10-24,52,0.788,0.635,8.0,-2.922,1.0,0.135,0.0993,9.9e-06,0.292,0.601,141.019,37i9dQZF1DWUaThf8nMdW6,Best of '00s Pop
3NLrRZoMF0Lx6zTlYqeIo4,Here Without You,2RTUTCvo6onsAnheUk3aL9,3 Doors Down,72olNArm75vOycSziqIX9Y,238733,2002-11-12,77,0.557,0.533,10.0,-6.817,0.0,0.0252,0.0492,0.0,0.205,0.233,143.994,37i9dQZF1DWUaThf8nMdW6,Best of '00s Pop
5fVZC9GiM4e8vu99W0Xf6J,How to Save a Life,0zOcE3mg9nS6l3yxt1Y0bK,The Fray,1IM3GwptCGYjRkzCBolyFK,262533,2005-09-13,80,0.64,0.743,10.0,-4.08,1.0,0.0379,0.269,0.0,0.101,0.361,122.035,37i9dQZF1DWUaThf8nMdW6,Best of '00s Pop
0ZUo4YjG4saFnEJhdWp9Bt,Before He Cheats,4xFUf1FHVy696Q1JQZMTRj,Carrie Underwood,0kys2jaKAiDPfNBd4z7LAg,199946,2005-11-14,80,0.519,0.749,6.0,-3.318,0.0,0.0405,0.271,0.0,0.119,0.29,147.905,37i9dQZF1DWUaThf8nMdW6,Best of '00s Pop
20I8RduZC2PWMWTDCZuuAN,Take Me Out,0XNa1vTidXlvJ2gHSsRi4A,Franz Ferdinand,0vi5ePiEHrGZJF7QhnDW2z,237026,2004-02-16,80,0.277,0.663,4.0,-8.821,0.0,0.0377,0.000409,0.00051,0.136,0.527,104.561,37i9dQZF1DWUaThf8nMdW6,Best of '00s Pop
4RCWB3V8V0dignt99LZ8vH,Hey There Delilah,1g1yxsNVPhMUl9GrMjEb2o,Plain White T's,4vUClKTFaDWnsHE8rK52GY,232533,2005-01-01,79,0.656,0.291,2.0,-10.572,1.0,0.0293,0.872,0.0,0.114,0.298,103.971,37i9dQZF1DWUaThf8nMdW6,Best of '00s Pop
6naxalmIoLFWR0siv8dnQQ,Oops!...I Did It Again,26dSoYclwsYLMAKD3tpOr4,Britney Spears,5PmgtkodFl2Om3hMXONDll,211160,2000-05-16,79,0.751,0.834,1.0,-5.444,0.0,0.0437,0.3,1.77e-05,0.355,0.894,95.053,37i9dQZF1DWUaThf8nMdW6,Best of '00s Pop
5IVuqXILoxVWvWEPm82Jxr,Crazy In Love (feat. Jay-Z),6vWDO969PvNqNYHIOW5v0m,Beyoncé,6oxVabMIqCMJRYN1GqR3Vf,236133,2003-06-24,79,0.646,0.77,2.0,-6.596,0.0,0.226,0.00249,0.0,0.0715,0.681,99.165,37i9dQZF1DWUaThf8nMdW6,Best of '00s Pop
0ARK753YaiJbpLUk7z5yIM,Dilemma,2gBjLmx6zQnFGQJCAQpRgw,Nelly,4HUUHHXBXImwksfbSPqE7q,289160,2002-06-25,79,0.727,0.552,2.0,-8.074,0.0,0.14,0.227,0.000164,0.198,0.607,168.189,37i9dQZF1DWUaThf8nMdW6,Best of '00s Pop
3DamFFqW32WihKkTVlwTYQ,Fireflies,07QEuhtrNmmZ0zEcqE9SF6,Owl City,3vf65wfk1EEjVhy6BjENsS,228346,2009-01-01,79,0.512,0.662,3.0,-6.797,1.0,0.0439,0.0275,0.0,0.118,0.472,180.114,37i9dQZF1DWUaThf8nMdW6,Best of '00s Pop
68vgtRHr7iZHpzGpon6Jlo,My Boo,23zg3TcAtWQy7J6upgbUnj,Usher,1RM6MGv6bcl6NrAG8PGoZk,223440,2004-03-23,78,0.662,0.507,5.0,-8.238,1.0,0.118,0.257,0.0,0.0465,0.676,86.412,37i9dQZF1DWUaThf8nMdW6,Best of '00s Pop
6brl7bwOHmGFkNw3MBqssT,So Sick,21E3waRsmPlU7jZsS13rcj,Ne-Yo,6gkwOLmk0ALMOjWs5WhAEr,207186,2006-01-01,78,0.452,0.574,6.0,-8.336,1.0,0.31,0.246,0.0,0.189,0.58,92.791,37i9dQZF1DWUaThf8nMdW6,Best of '00s Pop
6cmm1LMvZdB5zsCwX5BjqE,Down,4pADjHPWyrlAF0FA7joK2H,Jay Sean,2H66HrVR1UeMlAoSXpxUnk,212506,2009-01-01,78,0.727,0.68,2.0,-4.498,1.0,0.0286,0.0101,0.0,0.0821,0.728,132.012,37i9dQZF1DWUaThf8nMdW6,Best of '00s Pop
1hGy2eLcmC8eKx7qr1tOqx,Beautiful Girls,6S0dmVVn4udvppDhZIWxCr,Sean Kingston,71clfVkkopYLrgweVj2cow,225373,2007-07-23,78,0.762,0.661,1.0,-6.075,0.0,0.0687,0.15,0.0,0.256,0.769,130.009,37i9dQZF1DWUaThf8nMdW6,Best of '00s Pop
3NZJlJemX3mzjf56MqC5ML,Forever,7bXgB6jMjp9ATFy66eO08Z,Chris Brown,248cu9M1nYCijfXswwZ8uW,278573,2008-04-29,78,0.672,0.82,11.0,-4.456,1.0,0.0459,0.0368,0.000188,0.184,0.438,120.005,37i9dQZF1DWUaThf8nMdW6,Best of '00s Pop
3YuaBvuZqcwN3CEAyyoaei,Like a Stone,2ziB7fzrXBoh1HUPS6sVFn,Audioslave,78guAsers0klWl6RwzgDLd,293960,2002-11-17,78,0.614,0.568,7.0,-5.477,0.0,0.0276,0.00797,0.0,0.0997,0.516,107.849,37i9dQZF1DWUaThf8nMdW6,Best of '00s Pop
5DKcc3WxMwE7JB1IxCrdrs,Scatterbrain,7E2aQQjErJocovYFjYLzWU,Emei,0CUgWWL0bEnputEKbNiAsv,129938,2023-02-03,67,0.942,0.365,10.0,-12.766,0.0,0.47,0.151,0.0,0.108,0.622,120.016,37i9dQZF1DXaPCIWxzZwR1,Pop Sauce
4zO08ix7nulvQHfKm1bwC7,VICIOUS,5TwUXL3I6RaLckHy8le2Hq,Thomas Day,76dCPKcj2NCRFaLQ9AlLtv,132793,2023-02-10,65,0.751,0.578,9.0,-5.911,1.0,0.0343,0.351,0.0,0.0689,0.523,120.064,37i9dQZF1DXaPCIWxzZwR1,Pop Sauce
6ggcyYvhJCnUID8EZGQng1,leave me in the dark,0znpFLuaey34oJTE1jHSnT,Alexander Stewart,5BGIm4ntyzoIiOYKw9SIIe,149666,2023-04-05,63,0.614,0.48,9.0,-6.678,1.0,0.0283,0.332,0.0,0.121,0.305,101.741,37i9dQZF1DXaPCIWxzZwR1,Pop Sauce
1ElDn0WlZ4ELXHksk0Z8mu,Nosebleed,0hrMKLqgNEIemiF4Ag8dTI,Sophie Powers,47SX20nouYkuWaMtczHvE7,133000,2023-03-31,51,0.757,0.479,2.0,-6.084,1.0,0.242,0.0262,0.0,0.0837,0.873,168.044,37i9dQZF1DXaPCIWxzZwR1,Pop Sauce
35RZ3ak8JdBKTJt8uM5c5e,always be a fan,67sX3xnatlElE31KHjSWVr,Eva Grace,7dFfYuzQGnG8H5uNSKVsPa,138124,2023-03-15,69,0.689,0.608,8.0,-7.966,0.0,0.0674,0.0103,0.0165,0.121,0.729,167.933,37i9dQZF1DXaPCIWxzZwR1,Pop Sauce
1CViD4tJqNMF4jjgP5Ug62,If Anything's Left,4uwJ3NRArTb8VlKbuAFyFG,Jamie Fine,6A49EyetnYOdFfM8IWKCqY,174915,2023-03-24,63,0.823,0.654,6.0,-6.443,1.0,0.0391,0.00172,0.0,0.128,0.711,117.996,37i9dQZF1DXaPCIWxzZwR1,Pop Sauce
5PlGxNgE62io6OBc1BsIaq,Worms,3PyJHH2wyfQK3WZrk9rpmP,Ashnikko,1iMYhGsjfZIDKuiF73D6cI,148690,2023-03-02,72,0.825,0.716,7.0,-3.236,0.0,0.0598,0.26,0.0,0.284,0.834,140.038,37i9dQZF1DXaPCIWxzZwR1,Pop Sauce
4KQODLeXGCDfixEiUX6aDF,You Problem,5sBBS3CQNPDzmuTJjYwnpa,Cloudy June,11Bw22nnuAXof2MQL30MIu,181889,2023-02-17,65,0.788,0.68,0.0,-5.716,1.0,0.0802,0.142,0.0,0.0642,0.742,114.981,37i9dQZF1DXaPCIWxzZwR1,Pop Sauce
37ZOqyxz7B7bmIa2sq5odC,eighteen,7hr9W3IjXcm3UlLY7guLk5,Henry Moodie,5X37ePjevJgwrKDzk9S3mY,189179,2023-04-07,52,0.635,0.671,11.0,-5.889,0.0,0.074,0.00975,0.0,0.148,0.524,147.027,37i9dQZF1DXaPCIWxzZwR1,Pop Sauce
49leKemQPx49ZjfxDR4pZn,Fuck Off,3AVfmawzu83sp94QW7CEGm,Astrid S,1gFN4ttXiVTwWHKgJd74eZ,172800,2023-03-17,64,0.627,0.617,0.0,-5.877,1.0,0.04,0.0406,0.0,0.081,0.271,100.05,37i9dQZF1DXaPCIWxzZwR1,Pop Sauce
4TQCxVR2rmR3ozusDumesX,missin u,1vSN1fsvrzpbttOYGsliDr,Tori Kelly,6ZkHlcIqV4N7cNyqNtvpNk,177524,2023-03-17,70,0.628,0.514,5.0,-6.277,1.0,0.0322,0.0703,6.18e-06,0.108,0.325,81.46,37i9dQZF1DXaPCIWxzZwR1,Pop Sauce
7yLfsctj9g0z2NB3v3IGcz,feelings,4S38gbKfKkEbty2YAIDIlV,EMELINE,1ScPqJzn6l2a8JdnndMZUV,140598,2023-03-03,63,0.688,0.807,11.0,-5.728,0.0,0.288,0.0264,0.0,0.368,0.802,95.053,37i9dQZF1DXaPCIWxzZwR1,Pop Sauce
5Elsfzs4R5AhZMrfepTxwV,jealous of my friends,1o2NpYGqHiCq7FoiYdyd1x,Bea Miller,4rRgE2wgNlVoxWi8aeVFbb,164302,2023-03-17,59,0.599,0.853,3.0,-5.433,1.0,0.106,0.00537,5.74e-06,0.556,0.456,159.023,37i9dQZF1DXaPCIWxzZwR1,Pop Sauce
7aTXnk6qGF8d4pZ51zDcaQ,stacy's brother,5C2iFRY2UldL2hv9THw4aB,Mad Tsai,3T3XGndYk7rJWwYJZLvS68,182400,2022-11-24,65,0.576,0.753,7.0,-6.379,0.0,0.0678,0.267,0.0351,0.182,0.475,100.13,37i9dQZF1DXaPCIWxzZwR1,Pop Sauce
5nXCKYd6lt9gO7AhZPv6Wh,Out Of Reach,1Cd373x8qzC7SNUg5IToqp,BoyWithUke,3qEUVlXwc4OZyyRolK3zOG,164509,2023-04-07,64,0.667,0.7,11.0,-7.379,1.0,0.0481,0.00283,3.72e-05,0.257,0.553,148.118,37i9dQZF1DXaPCIWxzZwR1,Pop Sauce
2Lm0zTyVto9JsTwcjIuZcw,lonely,7naAJDAh7AZnf18YYfQruM,Christian French,4WtLTJCmLuJ1XQHHt4jOcy,128131,2023-03-24,62,0.65,0.508,11.0,-5.912,0.0,0.0887,0.226,0.0,0.572,0.854,92.988,37i9dQZF1DXaPCIWxzZwR1,Pop Sauce
0pS21h64SdLRwXdG6s2NQC,Wild Heart,1Yq3rS7K1SQKqjMOHXpqqt,Towa Bird,0YHvPJPXebNHPw0vSRA0OI,177026,2023-04-07,40,0.573,0.876,9.0,-3.95,1.0,0.0392,0.000199,0.0,0.305,0.608,98.005,37i9dQZF1DXaPCIWxzZwR1,Pop Sauce
4GB5cFlNjLMHWUtr0H0nf3,PainHub,3QJUFtGBGL05vo0kCJZsmT,salem ilese,0SamMMaFRb5EgaQadXP2Yx,136545,2023-03-31,53,0.58,0.797,4.0,-4.189,1.0,0.046,0.00366,0.0,0.35,0.697,134.025,37i9dQZF1DXaPCIWxzZwR1,Pop Sauce
3bDuKFvJHwIUkFl8QtF2tb,Bad For Me,3sXwEUqxSzb11VpuFa5cvJ,Stacey Ryan,42Uoa1QDJvCegKzkixsTlG,178520,2023-03-31,53,0.738,0.49,0.0,-6.079,1.0,0.0505,0.224,0.000123,0.386,0.622,90.168,37i9dQZF1DXaPCIWxzZwR1,Pop Sauce
1G0SlHJ6YZ6UB6Gy6u21Gg,Your Blood,4B1bjBU8CLkIBTYTRklo2u,Chloe Adams,3aLOGvykDskOiDaLnTghjH,158000,2023-04-07,38,0.573,0.592,2.0,-6.598,1.0,0.0402,0.0678,0.000145,0.12,0.226,157.107,37i9dQZF1DXaPCIWxzZwR1,Pop Sauce
1EAqfHW8G2gmziqhUkrNqr,What Is It About Me,67FB4n52MgexGQIG8s0yUH,Lola Young,0ocBsHlaHYLCfMyYbf0OnN,214280,2023-03-31,55,0.528,0.445,9.0,-6.319,1.0,0.0375,0.15,0.0,0.145,0.288,145.955,37i9dQZF1DXaPCIWxzZwR1,Pop Sauce
2sITbbWIOeg2Lwp4WN2jqr,Fly Girl (feat. Missy Elliott),0s4kXsjYeH0S1xRyVGN4NO,FLO,0cfvGEzoMnxtDKCcugR6Tv,205384,2023-03-23,74,0.698,0.846,8.0,-3.735,0.0,0.0981,0.406,0.0,0.204,0.726,103.968,37i9dQZF1DXaPCIWxzZwR1,Pop Sauce
7zU7vNJiit9Ep9AtPyuKBl,Love Under The Influence,5sBBS3CQNPDzmuTJjYwnpa,Cloudy June,11x2KmXabLf3gs30g7Wa5d,188785,2023-03-31,54,0.386,0.458,5.0,-8.791,1.0,0.0423,0.422,0.0,0.102,0.346,137.489,37i9dQZF1DXaPCIWxzZwR1,Pop Sauce
4vSgdsddL3qTemKDkscyjd,everybody hates me,2VSHKHBTiXWplO8lxcnUC9,GAYLE,4IkWZIcTHndXokjUNG3B6q,120287,2023-03-09,60,0.678,0.847,2.0,-5.711,0.0,0.078,0.0507,0.0,0.757,0.709,109.971,37i9dQZF1DXaPCIWxzZwR1,Pop Sauce
0IvlCZFHDCgeHqZJHO7ghW,What You Need,2dfNhCW7cElnUBvmDvKGGi,Ashley Sienna,2YWW63Kn9RPJehvYaXEUJV,196470,2022-11-18,71,0.658,0.486,4.0,-5.371,0.0,0.0382,0.00751,0.00387,0.678,0.192,101.985,37i9dQZF1DXaPCIWxzZwR1,Pop Sauce
7fDBvYEvsInjsVWsnlWC0d,i loved a boy,0dn62y7ayEAxcIcMcBWXIE,Thomas Headon,6YwhtYV8vYjaJzA7Df4mHi,145128,2023-03-29,53,0.613,0.766,9.0,-5.934,1.0,0.0381,0.472,1.57e-06,0.0872,0.475,144.022,37i9dQZF1DXaPCIWxzZwR1,Pop Sauce
3mx4goJbjAIzxbpF67ho4q,congrats i hate u,3i8iJVU0mtgzbZsuF1AoJ3,sad alex,4kvU4xxBfbbrmK3HKmPiGU,156176,2023-03-24,46,0.415,0.492,9.0,-8.406,1.0,0.0648,0.255,0.0,0.231,0.552,74.86,37i9dQZF1DXaPCIWxzZwR1,Pop Sauce
7KokYm8cMIXCsGVmUvKtqf,Karma,06HL4z0CvFAxyc27GXpf02,Taylor Swift,151w1FgRZfnKZA9FEcg9Z3,204852,2022-10-21,83,0.642,0.62,8.0,-7.091,1.0,0.0666,0.0734,0.0,0.483,0.0969,90.02,37i9dQZF1DXaPCIWxzZwR1,Pop Sauce
2YiQL9Aa4PmGF8oMFADzzA,BANG BANG!,7pwufEBGfggjoI8twqlsmQ,Nessa Barrett,4YmjnqegnwZ18ruZjdJsIH,136387,2023-02-17,67,0.582,0.961,4.0,-5.365,0.0,0.183,0.00266,0.000608,0.19,0.393,174.995,37i9dQZF1DXaPCIWxzZwR1,Pop Sauce
2FiWE02UIZU8b6XmAi0SwQ,Driving,2TviQllPVEQ7E68Yr4uPKR,DWLLRS,6qbsZIWMMfIdwCqtpo1G3m,189280,2023-03-24,56,0.344,0.895,7.0,-3.951,1.0,0.0824,0.128,0.0,0.272,0.331,191.674,37i9dQZF1DXaPCIWxzZwR1,Pop Sauce
523f4oSjrZx83XDtRLnsIw,Before You,22wbnEMDvgVIAGdFeek6ET,Benson Boone,5daRbOcG3hGi60yaXm5PXM,187940,2022-10-28,74,0.269,0.373,8.0,-7.113,0.0,0.0371,0.15,0.0,0.129,0.321,202.899,37i9dQZF1DXaPCIWxzZwR1,Pop Sauce
3cubovyBMABNcWzSdbzMTP,Friends With Benefits,6Y64EaNqpqcZYTgs4c76gF,jxdn,1V6UogSpYpLE8XYmCdjR5N,187322,2023-03-03,64,0.339,0.674,6.0,-4.657,0.0,0.0509,0.000235,1.8e-05,0.0429,0.387,132.062,37i9dQZF1DXaPCIWxzZwR1,Pop Sauce
6YAngZqMTJyorUHoeOpaqy,"5,6,7,8 (feat. girlfriends)",5MjcGshMggPgIHinIUDaX0,LØLØ,0SPIpADk9hv62agR2J5iy5,136508,2023-03-21,56,0.636,0.691,6.0,-4.343,1.0,0.0586,0.0107,0.0,0.0652,0.483,129.012,37i9dQZF1DXaPCIWxzZwR1,Pop Sauce
5QSMGyQmwbK62VNYxPDps9,"Shoulda, Coulda, Didn't",1dUrqVHcv2FCXxlIqzIbiG,NERIAH,2v6r3pOiKcDQ36A29iKTkF,172795,2023-03-17,51,0.702,0.68,1.0,-7.791,1.0,0.0297,0.00325,1.03e-05,0.0748,0.63,132.108,37i9dQZF1DXaPCIWxzZwR1,Pop Sauce
2P3LdHUtN4ECUaK5MaYhaJ,Kulture Klub - Sped Up,6OtMoXdFTNYbPwyx1M6Yk6,Lucy Tun,4TGNGExd9CeQVsHG34gwOt,119298,2023-03-15,42,0.583,0.669,0.0,-5.949,0.0,0.0481,0.501,0.000173,0.477,0.547,80.589,37i9dQZF1DXaPCIWxzZwR1,Pop Sauce
3uvA7vzmyuO8tSpERJNWxN,Damn Those Eyes,2dfNhCW7cElnUBvmDvKGGi,Ashley Sienna,2AWH1W0A0dDh4FITfg7FEh,180000,2023-03-17,56,0.727,0.656,2.0,-6.31,1.0,0.0702,0.0123,9.22e-06,0.536,0.286,126.028,37i9dQZF1DXaPCIWxzZwR1,Pop Sauce
78PzKHIuCAv8ve3VLIfCI8,blue,0Ae6oW3ISslTTIL7lIcCkn,laye,64Ezf43dKpmAsCXUPmO6Wr,168365,2023-03-24,50,0.488,0.573,5.0,-6.786,1.0,0.0299,0.0599,6.85e-05,0.0825,0.378,65.996,37i9dQZF1DXaPCIWxzZwR1,Pop Sauce
6g7vmvWmMqAJCdIU38J4pC,Someone Better,3L733apFuBmRr4GEVvhh9x,Alexa Cappelli,4YZhf1VSWJ52JtT4vwhrNI,169964,2023-03-24,54,0.749,0.259,7.0,-8.875,1.0,0.0399,0.853,0.0,0.0875,0.365,95.848,37i9dQZF1DXaPCIWxzZwR1,Pop Sauce
3kp5TDukELzTvE8JtkMZsh,Call U After Rehab,1VFt2HpmFG8Ufq6SDCoZe4,Devon Cole,0M6TR9ql8OlGDpZQDNMyJq,178077,2023-03-10,56,0.794,0.443,7.0,-7.773,1.0,0.0628,0.447,0.000132,0.114,0.438,99.988,37i9dQZF1DXaPCIWxzZwR1,Pop Sauce
2iqsWOyAgyR7oELyZYEgz9,Bored,25jJ6vyXwTRa0e6XCcdR6U,Ari Abdul,0cgafe2qKB3lu4F8JDhWIS,167294,2023-02-10,59,0.695,0.622,10.0,-5.6,1.0,0.0364,0.0301,2.69e-05,0.112,0.83,120.009,37i9dQZF1DXaPCIWxzZwR1,Pop Sauce
22I3h5AOENlH4CqXJsEbFR,Collide (feat. Tyga),0jUQSUOcM7lxVn5eVGTkzQ,Justine Skye,2LbrGt2oc08xV8IDJvLzYi,260169,2014-08-25,82,0.418,0.31,11.0,-9.869,0.0,0.0625,0.095,0.0,0.216,0.131,139.614,37i9dQZF1DXaPCIWxzZwR1,Pop Sauce
08GWRVbcOrqwJXUszRxAii,Made It Past October,2ESWgVDISqTfO10g1OjXRO,CHELJI,3bUmoJXvZA2HUKScrTfNEP,132370,2023-03-10,48,0.564,0.852,8.0,-4.896,1.0,0.0408,0.0652,0.0,0.11,0.54,166.029,37i9dQZF1DXaPCIWxzZwR1,Pop Sauce
2hwZ2jqm8Gms9OoO7wIfWT,Crying In My Bedroom,4B1bjBU8CLkIBTYTRklo2u,Chloe Adams,4tlVTQCBkZ2PejA9eGtHkK,148895,2023-03-10,48,0.614,0.647,1.0,-5.95,0.0,0.139,0.646,0.000112,0.0885,0.287,82.041,37i9dQZF1DXaPCIWxzZwR1,Pop Sauce
63mdJr3NMY3wReOkNE6c6W,People You Know,0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,3YPFaTR7WMi1Hd4NVKdCJx,194900,2020-01-10,80,0.695,0.62,8.0,-8.082,0.0,0.0521,0.0881,5.43e-05,0.111,0.62,150.032,37i9dQZF1DXaPCIWxzZwR1,Pop Sauce
2Az8j2kikaFAwzF9q9ZQoU,Told You So,3MbrazQE12UdSdFunXcft1,Loren Gray,3w63t3U6t3Sf2vLcy2Rrys,165472,2023-03-03,47,0.685,0.866,10.0,-4.648,0.0,0.0947,0.0244,0.0,0.0838,0.857,127.043,37i9dQZF1DXaPCIWxzZwR1,Pop Sauce
2aTVnAU5Kde8I9Nzw4Js20,Lunch,3MNLhvqJkWsO6tcjY9ps62,Maude Latour,40kQno3S1o90Nxn2POzNTe,172629,2023-03-24,54,0.638,0.808,9.0,-5.613,1.0,0.0341,0.0468,1.05e-06,0.358,0.562,125.061,37i9dQZF1DXaPCIWxzZwR1,Pop Sauce
4TgyIbBZCW0UIwS8eua06z,Hate You,5ZTJEC2UH1RXQT9K1mDCJ3,Jordi,31NZ6pVFfwKQssNexrqb7k,176540,2022-11-18,62,0.636,0.473,0.0,-8.311,1.0,0.0389,0.762,3.82e-06,0.152,0.399,87.034,37i9dQZF1DXaPCIWxzZwR1,Pop Sauce
67O43FtuBoLHp0KArJfdGa,Incognito,7GwwoezwdbKvUaNgtg51pX,bludnymph,4L8fkv7xQp3vvnyEkxbZoy,159069,2023-03-02,46,0.748,0.847,11.0,-4.046,0.0,0.174,0.502,0.00291,0.152,0.476,172.053,37i9dQZF1DXaPCIWxzZwR1,Pop Sauce
2mPqRhxkdcszi5MSX6b211,HOW DARE YOU,2gI1WfmpFmmgSRojy4Jup2,BLÜ EYES,6h4qAwlP3jGlG7b7YVQVih,182490,2023-02-24,54,0.686,0.561,6.0,-7.448,1.0,0.0365,0.118,0.000373,0.0984,0.341,143.971,37i9dQZF1DXaPCIWxzZwR1,Pop Sauce
