track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_name,popularity,duration_ms,artist_id,artist_name,num_artists,album_id,release_date,playlist_id,playlist_name,duration_mins,genre
0yBycfuTYOoDrvfP5wY2Ux,0.655,0.385,1,-8.967,0,0.0355,0.398,0.00564,0.112,0.429,120.015,Ulap,63,405738,7dFzqx2qyelGPiBKmdSEOT,Rob Deniel,1,0LfDCKJ0MSBuR9CxJcS8tf,2020-09-13,3t5SbtjVj2yGZ8YW82ydjH,Chill OPM,6.7623,chill OPM
0bhzB5PBUVqZSux5Y7t5ED,0.396,0.631,9,-5.039,1,0.0384,0.6,0.0,0.0947,0.282,114.965,Ikaw Lamang,71,306466,4nGp682WMiKS4X217kPw8C,Silent Sanctuary,1,6MC4GloSqK2sSTLeYImDV3,2007-01-01,3t5SbtjVj2yGZ8YW82ydjH,Chill OPM,5.107766666666667,chill OPM
09WPbmLdcBhJPcJwEJc1Yv,0.731,0.332,3,-10.751,1,0.033,0.513,8.15e-06,0.115,0.364,118.042,Pangarap Lang Kita,68,194946,"['2XHTklRsNMOOQT56Zm3WS4', '4OxMtvmCYCgJHjueLFwJHr']","['Parokya Ni Edgar', 'Happee Sy']",2,0EAM9ux5yMNKsdjcAV5Lg0,2010-01-01,3t5SbtjVj2yGZ8YW82ydjH,Chill OPM,3.2491,chill OPM
7sbCGaQ050jET6mQpcpimT,0.552,0.446,6,-9.8,1,0.0316,0.396,0.0,0.113,0.307,143.794,Walang Iba,59,268693,4flyhH0Zv4Dub2HzZQN7tZ,Ezra Band,1,3RLoOQMhkHWLPgRndEE0zs,2017-03-03,3t5SbtjVj2yGZ8YW82ydjH,Chill OPM,4.4782166666666665,chill OPM
2v6jmF6VQWS96x6tSg05IC,0.491,0.486,5,-6.588,1,0.0347,0.285,0.0,0.0976,0.262,82.411,TAKE ALL THE LOVE,70,206181,7uDdl5V5AETSFY7K3muu22,Arthur Nery,1,4EJLfrjbTDyhhMU1AcYDPb,2021-04-23,3t5SbtjVj2yGZ8YW82ydjH,Chill OPM,3.43635,chill OPM
6q8Hzgy0AUALt14m5hUb1e,0.583,0.704,1,-10.02,1,0.0335,0.0463,0.000143,0.152,0.964,127.118,Huwag Kang Matakot,59,189680,7374lH6kwx9uQATYQ9H3Cp,Eraserheads,1,3PHIP06HdZkoQkYsdejC53,1999-05-18,3t5SbtjVj2yGZ8YW82ydjH,Chill OPM,3.1613333333333333,chill OPM
4ESVeOSa7asoWhkAg6aTB2,0.434,0.352,8,-7.397,1,0.0424,0.825,2.66e-05,0.104,0.234,75.378,tila tala,67,281296,3BQ7MYNeB0wMPtHYPWvu1C,syd hartha,1,5leaLgCdTTc6idyVEdBEGP,2018-03-14,3t5SbtjVj2yGZ8YW82ydjH,Chill OPM,4.688266666666666,chill OPM
5e2YxCroSZ6TdecwSPxRL3,0.582,0.653,0,-7.037,1,0.0276,0.00087,0.000118,0.106,0.451,117.971,Just Like a Splendid Love Song,50,279170,1EUmQM6xgUQLUkJVcvSdey,Orange & Lemons,1,0qidOeYKx0lX4TfCWjK86z,2018-06-08,3t5SbtjVj2yGZ8YW82ydjH,Chill OPM,4.652833333333334,chill OPM
0BKZ6nfJM8pksG3NiZcxDS,0.636,0.84,4,-5.07,1,0.119,0.711,1.33e-05,0.104,0.517,87.056,Paki Sabi,70,264024,4bLLB1dbsRVUTcMpnDGDO2,SunKissed Lola,1,0eSx2ysOi54l7XhIrzWEDf,2023-05-05,3t5SbtjVj2yGZ8YW82ydjH,Chill OPM,4.4004,chill OPM
0BewsYUbEIKdJmdap9oI7V,0.664,0.141,9,-11.309,1,0.0385,0.97,1.88e-06,0.0806,0.202,124.019,Janice,67,235161,6Dp4LInLyMVA2qhRqQ6AGL,Dilaw,1,1jUJQ4XUDTbGTq1hR33fR6,2021-07-01,3t5SbtjVj2yGZ8YW82ydjH,Chill OPM,3.91935,chill OPM
0mtkRIAOueeXqHpyahIbtJ,0.715,0.699,8,-6.815,0,0.0501,0.544,3.74e-05,0.0795,0.612,114.994,Raining In Manila,83,291070,29zSTMejPhY0m7kwNQ9SPI,Lola Amour,1,3F0QPdZE5LgQuJgSpiWsvy,2023-06-14,3t5SbtjVj2yGZ8YW82ydjH,Chill OPM,4.851166666666667,chill OPM
5OYHEYxwbuXtfsQx0pj4go,0.653,0.348,10,-8.958,1,0.0302,0.59,2.91e-05,0.227,0.581,82.017,Now,42,284973,5elcNQkZ6FCZA3grSOMngY,MYMP,1,52586h8hVhRIC9Rf8VxRAk,2008,3t5SbtjVj2yGZ8YW82ydjH,Chill OPM,4.74955,chill OPM
0kDeE8TezXDY1QadpjAQQq,0.874,0.404,11,-11.168,1,0.0861,0.424,0.000101,0.0959,0.762,122.001,Bahala Na,73,228688,2owtRYReKCG1n2AAS5AcpS,Kenaniah,1,38K1I3Ij268DtPqJqYcY6U,2022-07-27,3t5SbtjVj2yGZ8YW82ydjH,Chill OPM,3.8114666666666666,chill OPM
